Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"Wooum Gadget Organizer Bag - Portable Bag and Mobile Power Bank Bag Electronic Accessory Storage Bag USB Cable Storage Bag Power Bank Pouch Cable Organizer Light Grey (polyester, pack of 1)",314.0,899.0,200,3.9 out of 5 stars 470,3.9,470,Wooum,65.07
"pTron Newly Launched Dynamo Z 10000mAh 22.5W Power Bank Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Output Ports, 2 Input Ports & Multiple Layers of Protection (Black)",799.0,2899.0,500,4.2 out of 5 stars 537,4.2,537,pTron,72.44
"Ambrane 20000 mAh Mini Power Bank with 22.5W Fast Charging, Pocket Size, Triple Output, Type C PD (Input & Output), Li-Polymer, Made in India + Type C Cable (Powerlit XL Lite, Black)",1799.0,3999.0,400,3.0 out of 5 stars 11,3.0,11,Ambrane,55.01
"Ambrane 20000 mAh Mini Power Bank with 22.5W Fast Charging, Pocket Size, Triple Output, Type C PD (Input & Output), Li-Polymer, Made in India + Type C Cable (Powerlit XL Lite, Yellow)",1799.0,3999.0,400,3.0 out of 5 stars 11,3.0,11,Ambrane,55.01
"Ambrane 10000mAh Slimmest & Compact (Pocket/Bag Friendly) Powerbank, 22.5W Fast Charging, USB & Type C Output, Power Delivery, Quick Charge for iPhone, Android & Other Devices (Powerlit, Black)",1199.0,1999.0,600,4.1 out of 5 stars 442,4.1,442,Ambrane,40.02
"Anker 10000 mAh PD Power Bank, PowerCore (Series 3), Fast Charging PowerIQ (PIQ) Technology, USB-C Input, USB-A & USB-C Output, Charge 2 Devices at Once, Ultra Slim Portable Charger",1799.0,4499.0,800,"4.3 out of 5 stars 85,543",4.3,85543,Anker,60.01
"pTron Dynamo Classic 20000mAh 22.5W Power Bank, Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Outputs, 2 Inputs Type-C/PD & Micro USB, Multi Layers of Protection (Black)",1399.0,5199.0,200,4.2 out of 5 stars 537,4.2,537,pTron,73.09
"FLiX(Beetel) Just Launched UltraCharge 20,000mAh QCPD Power Bank,USB C/B Input,Tripple Output 22.5W Power Delivery,Compatible to iPhone 14 13 12 11 Samsung S22 S23 Google Pixel7 Oneplus(Olive Green)",999.0,4999.0,400,"3.7 out of 5 stars 1,831",3.7,1831,FLiX(Beetel),80.02
"Amazon Basics 10000mAh 10W Power Bank with Cable | Dual USB-A Outputs | Dual Input Ports | Lithium Polymer Power Bank | Plastic Casing, Lightweight (Black)",609.0,1499.0,1000,3.6 out of 5 stars 427,3.6,427,Amazon,59.37
"Ambrane 100W Fast Charging Powerbank for MacBook, Type C Laptop & Mobile Charging, 25,000mAh Battery, Triple Output, Power Delivery & Quick Charge (Powerlit Ultra, Black)",4499.0,9999.0,200,4.1 out of 5 stars 349,4.1,349,Ambrane,55.01
"Amazon Basics 20000mAh 22.5W Lithium-Polymer Power Bank | Dual Input, Triple Output | Fast Charging, Black, Type-C Cable Included",1499.0,3299.0,800,"3.7 out of 5 stars 2,328",3.7,2328,Amazon,54.56
"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",1899.0,3999.0,1000,"3.9 out of 5 stars 13,788",3.9,13788,URBN,52.51
URBN 10000 mAh Lithium_ion Premium Black Edition Nano Power Bank | 20W Fast Charging | Smallest Power Bank | Type C PD (Input& Output) | Made in India | Dual Output | Free Type C Cable - Black,1499.0,2999.0,600,"4.2 out of 5 stars 3,823",4.2,3823,URBN,50.02
"boAt Energyshroom PB300 Powerbank with 10000mAh Battery, 22.5w Fast Charging, 12-Layer Smart IC Protection, LED Indicators and Aluminum Alloy Casing(Marvel Fusion)",1099.0,2999.0,200,"4.0 out of 5 stars 1,285",4.0,1285,boAt,63.35
"URBN 10000 mAh Lithium_Polymer Power Bank with 22.5 Watt Super Fast Charging, Blue",1099.0,2999.0,800,"3.9 out of 5 stars 13,788",3.9,13788,URBN,63.35
"pTron Dynamo Classic 20000mAh 22.5W Power Bank, Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Outputs, 2 Inputs Type-C/PD & Micro USB, Multi Layers of Protection (Green)",1399.0,5199.0,400,4.2 out of 5 stars 537,4.2,537,pTron,73.09
"Portronics Luxcell 10K 10000 mAh Designer Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Dark Grey)",899.0,1999.0,500,4.1 out of 5 stars 96,4.1,96,Portronics,55.03
"Duracell Power Bank 10000 mAh, Portable Charger, USB C/Micro USB Input, USB A/USB C Output, Fast Charge Technology, 22.5W Power Delivery for Smartphones, Tablets, Headphones and USB-Powered Devices",1899.0,2499.0,200,4.0 out of 5 stars 980,4.0,980,Duracell,24.01
"boAt Energyshroom PB300 Powerbank with 10000mAh Battery, 22.5w Fast Charging, 12-Layer Smart IC Protection, LED Indicators and Aluminum Alloy Casing(King's Purple)",1099.0,2999.0,200,"4.0 out of 5 stars 1,285",4.0,1285,boAt,63.35
"pTron Dynamo 10000mAh 22.5W Power Bank Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Output, 2 Input Ports Type-C/PD & Micro USB & Multiple Layers of Protection (Green)",799.0,3199.0,400,4.2 out of 5 stars 537,4.2,537,pTron,75.02
Mi Power Bank Boost Pro 30000mAh with 18W Fast Charging|Power Delivery 3.0|24W Fast Recharging|Triple Output Port|Dual Input with Type C|16 Layer Protection (Black),3199.0,4999.0,600,4.1 out of 5 stars 637,4.1,637,Mi,36.01
"Redmi Lithiumpolymer 10000 Mah Fast Charging Slim Power Bank (Black, 10W Fast Charging, Dual Ports)",1099.0,1999.0,600,"4.2 out of 5 stars 39,020",4.2,39020,Redmi,45.02
MI Lithium Ion Xiaomi Wireless Power Bank 10000mAh | 22.5W Fast Charging (USB-A) | 10W Wireless Charging | Two-Way Fast Charging | Fast Charging USB C Input Port -Black,2299.0,3999.0,600,4.1 out of 5 stars 901,4.1,901,MI,42.51
"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",2299.0,2999.0,500,"4.1 out of 5 stars 5,515",4.1,5515,Ambrane,23.34
URBN 20000 mAh Li-Polymer Ultra Compact Power Bank | 12W Fast Charge | Dual USB Output | Type C & Micro Input Only | Pocket Size | Made in India (Camo),1299.0,3499.0,600,"3.8 out of 5 stars 3,770",3.8,3770,URBN,62.88
"HASTHIP® Electronics Travel Small 3 Layers Organizer Bag, Waterproof Tech Accessories Pouch Bag for Charger/Power Bank/Cables/Mouse/Earphone/Students -19x11x6cm(Light Grey)",622.0,1039.0,200,3.7 out of 5 stars 41,3.7,41,HASTHIP®,40.13
"DR VAKU® 10000mAh Power Bank Clear Bolt Portable 20W PD QC Fast Charging Dual USB Port (Input & Output) Lithium Polymer Battery Power Bank for iPhone,Samsung & Android Devices with SOS Led Light Torch",1359.0,2999.0,700,4.3 out of 5 stars 908,4.3,908,DR,54.68
"pTron Dynamo Classic 20000mAh 22.5W Power Bank, Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Outputs, 2 Inputs Type-C/PD & Micro USB, Multi Layers of Protection (Blue)",1399.0,5199.0,400,4.2 out of 5 stars 537,4.2,537,pTron,73.09
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, Made in India with Free Type C Cable - Blue.",899.0,2999.0,300,3.9 out of 5 stars 636,3.9,636,URBN,70.02
"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Blue)",1899.0,3999.0,500,"3.9 out of 5 stars 13,788",3.9,13788,URBN,52.51
"Spigen 2in1 10000 mAh Wireless Charging Power Bank with USB-A | USB-C 20W Fast Charging, Included USB-C to USB-C Cable, Lithium Polymer - Black",1699.0,2799.0,300,3.8 out of 5 stars 46,3.8,46,Spigen,39.3
"Ambrane Mini Power Bank for iPhone 15, 14, 13, 12 Series for Emergency use, Strong Magnetic Wireless Power Bank, Ultra Slim Design, Compatible with MagSafe Covers (Aerosync PB5, Green)",1899.0,2499.0,200,3.8 out of 5 stars 37,3.8,37,Ambrane,24.01
"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",899.0,2499.0,400,"3.9 out of 5 stars 7,884",3.9,7884,URBN,64.03
"Anker 20000 mAh PD Power Bank, PowerCore (Series 3), Fast Charging PowerIQ (PIQ) Technology, USB-C Input, USB-A & USB-C Output, Charge 2 Devices, Ultra Slim Portable Charger for iPhone & Other Phones",3199.0,4499.0,400,"4.3 out of 5 stars 85,543",4.3,85543,Anker,28.9
"ANKER Apple Mfi Certified Magsafe Power Bank For Iphone 15, 14, 13 Series, Maggo Portable 20W Super Fast Charging, Magnetic Wireless Power Bank, Ultra Slim Design (10,000 Mah, Black), USB",4999.0,9999.0,400,"4.0 out of 5 stars 2,586",4.0,2586,ANKER,50.01
"Portronics Luxcell 10K 10000 mAh Designer Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Ivory White)",899.0,1999.0,300,4.1 out of 5 stars 96,4.1,96,Portronics,55.03
"Ambrane 10000mAh Slimmest & Compact (Pocket/Bag Friendly) Powerbank, 22.5W Fast Charging, USB & Type C Output, Power Delivery, Quick Charge for iPhone, Android & Other Devices (Powerlit, Purple)",1199.0,1999.0,300,4.1 out of 5 stars 442,4.1,442,Ambrane,40.02
"Spigen 20000 mAh, 30W Fast Charging Power Bank for MacBook Pro with 30W for 2 USB-C Ports, 22.5W for 1 USB-A Port, Included USB-C to USB-C Cable - Black",2812.0,3499.0,300,4.5 out of 5 stars 23,4.5,23,Spigen,19.63
"Ambrane 85W Fast Charging Powerbank for MacBook, Type C Laptop & Mobile Charging, 20,000mAh Battery, Triple Output, Power Delivery & Quick Charge (Powerlit Ultra lite, Black)",3699.0,7999.0,200,4.5 out of 5 stars 18,4.5,18,Ambrane,53.76
Amazon Basics 10000mAh 22.5W Fast Charging Power Bank with Cable | Triple Output Ports |Dual Input Ports | Lithium Polymer Power Bank | Compact Metal Body (Black),764.0,1999.0,100,3.3 out of 5 stars 563,3.3,563,Amazon,61.78
"pTron Newly Launched Dynamo 10000mAh 22.5W Power Bank, Made in India, 20W PD Fast Charging, 3 Output, 2 Input Ports Type-C/PD & Micro USB, Li-Polymer Battery & Multiple Layers of Protection (Black)",799.0,3199.0,500,"3.7 out of 5 stars 5,976",3.7,5976,pTron,75.02
"Redmi 20000mAh Power Bank, USB Type C, Micro USB Ports, Dual USB Output, 18W Fast Charging, Low Power Mode, (White)",1749.0,3199.0,300,"4.2 out of 5 stars 39,020",4.2,39020,Redmi,45.33
"URBN 10,000mAh MagSafe Power Bank with Stand (Black)",2999.0,7999.0,400,3.9 out of 5 stars 40,3.9,40,URBN,62.51
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty with Free Type C Cable (Purple)",899.0,2999.0,200,3.9 out of 5 stars 636,3.9,636,URBN,70.02
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Android, & Other Devices (Stylo 10K, Yellow)",899.0,1599.0,200,"3.8 out of 5 stars 14,201",3.8,14201,Ambrane,43.78
"Ambrane 10000mAh Slimmest & Compact (Pocket/Bag Friendly) Powerbank, 22.5W Fast Charging, USB & Type C Output, Power Delivery, Quick Charge for iPhone, Android & Other Devices (Powerlit, Green)",1199.0,1999.0,300,4.1 out of 5 stars 442,4.1,442,Ambrane,40.02
"Ambrane 10000mAh Slimmest & Compact (Pocket/Bag Friendly) Powerbank, 22.5W Fast Charging, USB & Type C Output, Power Delivery, Quick Charge for iPhone, Android & Other Devices (Powerlit, Maroon)",1199.0,1999.0,200,4.1 out of 5 stars 442,4.1,442,Ambrane,40.02
"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Purple)",2299.0,2999.0,300,"4.1 out of 5 stars 5,515",4.1,5515,Ambrane,23.34
"amazon basics 10000mAh 12W Lithium-Polymer Power Bank | Dual Input, Dual Output | Black, Type-C Cable Included",729.0,1999.0,400,"3.7 out of 5 stars 2,328",3.7,2328,amazon,63.53
"URBN 27000 mAh 22.5W Super Fast Charging Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Blue)",2399.0,5999.0,200,"3.9 out of 5 stars 13,788",3.9,13788,URBN,60.01
"Ambrane 20000mAh Premium Metallic Nano Powebank, 22.5W Super Fast Charging, Compact Pocket Size, Dual Type C & USB, Power Delivery PD & Quick Charge for iPhone, Smartphones (Powerlit XL, Blue)",1999.0,3999.0,300,"3.8 out of 5 stars 1,704",3.8,1704,Ambrane,50.01
"Spigen 20000 mAh, 30W Fast Charging Power Bank for MacBook Pro with 30W for 2 USB-C Ports, 22.5W for 1 USB-A Port, Included USB-C to USB-C Cable - Navy Blue",2812.0,3499.0,200,4.5 out of 5 stars 23,4.5,23,Spigen,19.63
"FLiX(Beetel) Newly Launched UltraCharge 10000mAh QCPD Power Bank,USB C/B Input,Tripple output 22.5W High-Capacity Power Delivery,Compatible to iPhone 14 13 12 11 Samsung S22 23 21 GooglePixel7 Oneplus",699.0,3999.0,300,"3.7 out of 5 stars 1,831",3.7,1831,FLiX(Beetel),82.52
"Samsung Galaxy 10000mAh Power Bank, 25W Fast Charging, Dual Output, Quick Charge, Beige",2735.0,2999.0,200,4.3 out of 5 stars 101,4.3,101,Samsung,8.8
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty Free Type C Cable - Camo",899.0,2999.0,200,3.9 out of 5 stars 636,3.9,636,URBN,70.02
"Amazon Basics 20000mAh 12W Lithium-Polymer Power Bank | Dual Input, Dual Output | Black, Type-C Cable Included",1219.0,3499.0,300,"3.7 out of 5 stars 2,328",3.7,2328,Amazon,65.16
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty Free Type C Cable - Bright Blue",899.0,2999.0,300,3.9 out of 5 stars 636,3.9,636,URBN,70.02
"Belkin 10000 mAh 15W PD 3.0 Slim Fast Charging Power Bank with 1 USB-C and 2 USB-A Ports to Charge 3 Devices Simultaneously, for iPhones, Android Phones, Smart Watches & More - Black",1799.0,3499.0,200,"4.2 out of 5 stars 2,873",4.2,2873,Belkin,48.59
URBN 10000 mAh Li-Polymer Ultra Compact Power Bank | 12W Fast Charge | Dual USB Output | Type C | Micro Input | Pocket Size (Camo),899.0,2499.0,100,"3.9 out of 5 stars 19,032",3.9,19032,URBN,64.03
"Elevone 10000mAh Power Bank, 10.5W Fast Charging, Triple Output, Type C PD, Li-Polymer, Multi-Layer Protection for Smartphones & Other Type-C Devices (Rapid 11, Green)",549.0,1499.0,500,3.5 out of 5 stars 56,3.5,56,Elevone,63.38
"Portronics Power D 20k 20000 mAh Power Bank with 22.5W Max Output, Dual Input (Type C + Micro), Dual USB Output, Type C Output, LED Digital Display, Wake Up Button(Black)",1499.0,2999.0,200,3.9 out of 5 stars 107,3.9,107,Portronics,50.02
Amazon Basics 20000mAh 22.5W Fast Charging Power Bank with Cable | Triple Output Ports |Dual Input Ports | Lithium Polymer Power Bank | Compact Metal Body (Black),1280.0,2499.0,100,3.3 out of 5 stars 563,3.3,563,Amazon,48.78
"Amazon Basics 10000mAh 22.5W Lithium-Polymer Power Bank | Dual Input, Triple Output | Fast Charging, Black, Type-C Cable Included",899.0,2099.0,400,"3.7 out of 5 stars 2,328",3.7,2328,Amazon,57.17
"Anker 622 Magnetic Battery MagGo, 5000mAh Foldable Magnetic Wireless Portable Charger and USB-C for iPhone 14 & 13 Series (Interstellar Grey)",4599.0,8999.0,200,"4.3 out of 5 stars 9,350",4.3,9350,Anker,48.89
"CALLMATE 20000Mah Power Bank, 15W Fast Charging| Buit-in Cables | 4 Output Ports and 3 Input | for iPhone, Smartphones & Other Devices (15 W, Fast Charging) (Black, Lithium Polymer)",1229.0,2499.0,200,3.3 out of 5 stars 476,3.3,476,CALLMATE,50.82
URBN 10000 mAh Premium Black Edition Nano Power Bank | 20W Fast Charging | Smallest Power Bank | Type C PD (Input& Output) | Made in India | Dual Output | Free Type C Cable (Purple),1499.0,2999.0,200,"4.2 out of 5 stars 3,823",4.2,3823,URBN,50.02
"Portronics Ampbox 10K 10000 mAh Power Bank with 22.5W Fast Charging, Digital Display, Dual Output(Type C PD + USB), Type C Input, Wake Up Button(Black)",1199.0,1999.0,100,4.1 out of 5 stars 84,4.1,84,Portronics,40.02
"ANKER Apple Mfi Certified Magsafe Power Bank For Iphone 15, 14, 13 Series, Maggo Portable 20W Super Fast Charging, Magnetic Wireless Power Bank, Ultra Slim Design (10,000 Mah, White), USB",5299.0,9999.0,200,"4.0 out of 5 stars 2,586",4.0,2586,ANKER,47.0
"Ambrane 20000 mAh Power Bank with 22.5W Fast Charging, Compact Size, Triple Output, Type C PD (Input & Output), Li-Polymer, Metallic Body, Made in India + Type C Cable (Powerlit XL, Green)",1999.0,2499.0,200,"3.8 out of 5 stars 1,704",3.8,1704,Ambrane,20.01
"Portronics Luxcell 10K 10000 mAh Designer Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Yellow)",899.0,1999.0,50,4.1 out of 5 stars 96,4.1,96,Portronics,55.03
URBN 20000 mAh Li-Polymer Ultra Compact Power Bank | 12W Fast Charge | Dual USB Output | Type C & Micro Input Only | Pocket Size | Made in India (Blue),1299.0,3499.0,200,"3.8 out of 5 stars 4,625",3.8,4625,URBN,62.88
"URBN 10,000mAh Ultra Slim Power Bank with Type C Dual Ports | 12W Fast Charging | 4-Layer Circuit Protection | BIS Certified | Made in India | 6-Month Replacement Warranty | Free Type C Cable | Camo",699.0,2499.0,100,3.9 out of 5 stars 636,3.9,636,URBN,72.03
"Stuffcool Major Plus 20000mAh 20W Type C PD, 22.5W QC3.0 Type A Port Fast Charging Powerbank, Charges iPhones 50% in 30 mins, Supports Fast Charging for Galaxy, Pixel and Other Android Devices",1499.0,3299.0,100,4.0 out of 5 stars 41,4.0,41,Stuffcool,54.56
"DR VAKU® 10000mAh Power Bank Magnum Series with Type-C 20W Fast Power Delivery Charging Triple USB Port Type C (Input & Output) Lithium Polymer Battery for iPhone, Samsung & Android Devices- Grey",929.0,1999.0,100,4.3 out of 5 stars 908,4.3,908,DR,53.53
