Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"IdeaCentre AIO 3 12th Gen Intel i3 27"" FHD IPS 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/5.0MP Camera/Wireless Keyboard & Mouse) F0GJ00C2IN",47989.0,64290.0,50,4.2 out of 5 stars 37,4.2,37,Lenovo,25.36
Computer Desktop PC (Core i7-2600 || 16GB RAM || 480GB SSD || HDMI || VGA || Ethernet || HD Graphics 2000) Basic Software Installed (Black),16399.0,27999.0,50,4.4 out of 5 stars 90,4.4,90,HP,41.43
"7SEVEN® 4K Android TV Box Amlogic S905W2 Quad-Core CPU 4GB 32GB 2.4G/5G WiFi Bluetooth 5.0v Android 11 OS with OTA Upgrade Support 4K at 30fps, Optical Input for 5.1 Speaker, External Storage Device",3665.0,6999.0,50,3.3 out of 5 stars 117,3.3,117,Dell,47.64
"(Refurbished) Lenovo ThinkCenter M73 Desktop (Intel Core i7 4770s / 16 GB RAM / 480GB SSD/ Windows 10 Pro/ MS Office / USB, Ethernet,VGA, Black)",13140.0,59999.0,50,3.3 out of 5 stars 84,3.3,84,Lenovo,78.1
Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,2299.0,3499.0,50,2.4 out of 5 stars 31,2.4,31,Acer,34.3
"All-in-One PC AMD Ryzen 3 3250U 21.5 inch(54.6cm) FHD 8GB RAM, 512GB SSD, AMD Radeon Graphics, White Wired Keyboard Mouse Combo (Windows 11, MSO, Snow White, 5.7 Kg) 22-dd0304in",36990.0,47340.0,50,4.0 out of 5 stars 37,4.0,37,Apple,21.86
"(Refurbished) Dell Optiplex 19 Inch All in One Desktop Set ( Intel i5 2nd Gen/ 8 GB/ 500 GB HDD /19"" HD Monitor+Keyboard+Mouse+ HD Webcam+Mic+Speakers+Wifi+Display Port)/Windows 10 Pro/MS Office",11880.0,88000.0,50,3.1 out of 5 stars 49,3.1,49,Acer,86.5
"2023 Mac Mini Desktop Computer M2 Pro chip with 10‑core CPU and 16‑core GPU, 16GB Unified Memory, 512GB SSD Storage, Gigabit Ethernet. Works with iPhone/iPad",121990.0,129900.0,50,4.7 out of 5 stars 60,4.7,60,Apple,6.09
"(Refurbished) Dell OPTIPLEX 3060 Tiny Desktop (Intel Core i3 8th gen 2.5ghz, 8 GB RAM, 240gb SSD, Windows 11 (Upgraded), MS Office/ Intel HD Graphics/, USB 3.0, Ethernet,VGA), Black",12298.0,100000.0,50,3.8 out of 5 stars 227,3.8,227,Apple,87.7
"(Refurbished) Hp 800 G3 Tiny Desktop (Intel Core i5 6th gen 2.5ghz, 16 GB RAM, 480gb SSD, Win 11 Pro, MS Office, WIFI , USB 3.0, Ethernet,VGA), Black",12998.0,88000.0,50,3.1 out of 5 stars 79,3.1,79,Apple,85.23
"All-in-One PC 12th Gen Intel Core i3-1215U 21.5 inch(54.6cm) FHD 8GB RAM, 512GB SSD, Intel UHD Graphics, 510 Black Wireless Keyboard and Mouse Combo (Win 11, MSO, Jet Black, 5.7 Kg) 22-dd2115in",42990.0,54102.0,50,3.5 out of 5 stars 15,3.5,15,Asus,20.54
(Renewed) Dell optiplex 9020 i5-4th Gen USFF Desktop (i5-4th Gen/16GB RAM/256 GB SSD/Wifi/USB/AUX/Windows 10) 6 months onsite warranty,8999.0,49900.0,50,5.0 out of 5 stars 1,5.0,1,HP,81.97
"(Refurbished) Dell Optiplex High Performance Desktop Computer (Intel Core i5 3470/ 16 GB RAM/ 256 GB SSD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black",9775.0,89999.0,50,3.7 out of 5 stars 51,3.7,51,Lenovo,89.14
"Desktop Pc Computer (Core i7 6th gen, 16 GB RAM, 512gb M.2 SSD, Win 11 Pro, WiFi, USB 3.0, Type C,VGA, HDMI), Full Metal Body,Black",20999.0,29999.0,50,3.9 out of 5 stars 8,3.9,8,Apple,30.0
