Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
Clogs for Women | Comfortable Trendy Stylish Fashionable Clogs|| Clogs for Men,₹499,"1,299",,3.8 out of 5 stars 49
"Comfotable Lightweight Casual Sneaker for Women/Girls (Pink, Numeric_3)",₹499,999,50+ bought in past month,3.3 out of 5 stars 165
"Women's Casual Sneakers Shoes | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption","₹1,529","5,099",,4.3 out of 5 stars 12
Women's Melody-31 Loafers | Sports Running Shoes for Women's & Girl's,₹599,999,,"3.8 out of 5 stars 1,712"
Womens Everyday Basic Sneakers for Women | Shoes for Women | Comfortable & Lightweight | Casual Sneakers_Shoes_a4Sneaker,₹299,999,,4.1 out of 5 stars 7
Womens Dynamight 2.0-Power PlungeSneaker,"₹2,419","5,499",,4.0 out of 5 stars 42
Womens Sl-196 Sneaker,₹679,799,50+ bought in past month,4.2 out of 5 stars 368
Solid Casual Sneaker Shoes for Women | Elegant White and Black Design with Comfort-Enhancing Features,"₹1,709","5,699",,3.9 out of 5 stars 18
Smart Casual Chain Detailed Loafers for Women & Girls,₹630,"1,999",50+ bought in past month,3.4 out of 5 stars 73
Womens D'lux Fitness Shoes,"₹3,758","7,499",,
Women's Weld-Softy Walking Shoe,₹266,426,,4.1 out of 5 stars 746
Womens Game WnsSneaker,"₹1,789","4,299",,4.1 out of 5 stars 96
Women's Matty Running Shoe,₹799,999,,"3.9 out of 5 stars 1,123"
Women Softy Espadrille Flats,₹247,399,,3.9 out of 5 stars 152
Women Black Causal Shoes Sneakers,₹577,999,50+ bought in past month,3.7 out of 5 stars 236
"Casual Sneakers for Women | Latest Trend Casual Shoes, Walking Shoes for Women",₹499,999,50+ bought in past month,3.6 out of 5 stars 788
"Womens Galaxy Casual Shoes, (5592812)","₹1,104","1,299",,4.0 out of 5 stars 62
Women Comfortable Slip On Flat Loafer Ballet; Casual and Formal Footwear,"₹1,145","2,490",,3.9 out of 5 stars 412
Women's Pacer Wn s IDP Sneaker,"₹1,555","3,299",,"4.0 out of 5 stars 1,410"
Womens Ultimate Ease WNS Walking Shoe,"₹1,437","2,499",,4.1 out of 5 stars 612
"Slip On Sneakers for Women | Latest Fashion Mesh Casual Shoes, Shoes for Women",₹599,999,,3.7 out of 5 stars 112
Women's Stylish Comfortable Pull On Flat Loafer Ballet Casual & Formal Shoes,₹999,"2,399",,3.8 out of 5 stars 25
Womens Baya Platform Clog Black Clog - 3 UK (W5) (208186-001),"₹3,146.50","4,495",Price and other details may vary based on product size and colour.,5.0 out of 5 stars 2
Womens Baya Platform Clog Black Clog - 3 UK (W5) (208186-001),"₹3,146.50","4,495",,5.0 out of 5 stars 2
Womens 327Sneaker,"₹7,699","10,999",,4.2 out of 5 stars 43
Jute Handcrafted Women & Girl Casual Sneaker Shoes,"₹1,999","5,498",,
Women's Lpmxt-962e Sandal,₹558,999,,4.0 out of 5 stars 5
Clogs for Women,₹489,999,,3.6 out of 5 stars 443
"Comfotable Lightweight Casual Sneaker for Women/Girls (Pink, Numeric_4)",₹599,999,,3.6 out of 5 stars 71
Unisex-Adult Literide Clog Clog,"₹3,484","6,495",50+ bought in past month,3.8 out of 5 stars 156
Long Walk Solid White Sneaker Shoes for Women,₹387,"1,198",,3.5 out of 5 stars 291
Layasa Comfotable Lightweight Casual Lace-up Sneaker for Women/Girls,₹599,999,50+ bought in past month,3.6 out of 5 stars 279
Women's Outdoor Fashion Stitched Slip On Shoes,₹898,"2,499",,3.8 out of 5 stars 37
Womens Claire Sneaker,₹868,"1,299",50+ bought in past month,"3.8 out of 5 stars 1,040"
Comfotable Lightweight Casual Sneaker for Women/Girls 856,₹599,999,,3.7 out of 5 stars 98
Women GO Walk Joy- GRATIFY Walking Shoe,"₹2,369","5,499",,"3.9 out of 5 stars 1,021"
Womens Haifa Ballet Flat,"₹1,053","1,699",,3.5 out of 5 stars 154
womens Sneaker,₹599,999,,3.7 out of 5 stars 194
