Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"2 Ton 5 Star AI Flexicool Inverter Split AC (Copper, Convertible 6-in-1 Cooling,Dual Filtration, Auto Cleanser, 2023 Model,ESTER Exi -CAI24ES5R33F0 ,White)",52990.0,91690.0,50,4.1 out of 5 stars 257,4.1,257,LG,42.21
"1.5 Ton 5 Star Inverter Split AC with 7-Stage Air Filtration (100% Copper, Convertible 4-in-1, PM 2.5 Filter, 4 Way Swing, Anti-Rust Technology, 2023 Model, CWCVBJ-VP3F185, White)",32990.0,62900.0,50,4.3 out of 5 stars 32,4.3,32,Panasonic,47.55
"2 Ton 3 Star Wi-fi Enabled Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2023 Model AR24CYLZABE White)",46999.0,83990.0,50,4.0 out of 5 stars 617,4.0,617,Voltas,44.04
"1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM35U, White)",38490.0,55500.0,50,4.0 out of 5 stars 516,4.0,516,Whirlpool,30.65
"1.5 Ton 5 Star (5-in-1 Convertible Wind-Free Cooling, 2023 Model, AR18CYNAMWK, Free Installation Worth Rs 1500), Stabilizer Free Operation, Inverter Split AC",44999.0,73990.0,100,4.0 out of 5 stars 374,4.0,374,Voltas,39.18
"1.5 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3K1PPO, White)",30990.0,62000.0,100,"3.8 out of 5 stars 4,126",3.8,4126,Haier,50.02
"1.5 Ton 3 Star Hot & Cold Inverter Split AC (Copper, PM 2.5 Filter, FTHT50UV, White)",41660.0,61300.0,50,3.8 out of 5 stars 41,3.8,41,Haier,32.04
"1.5 Ton 5 Star (5-in-1 Convertible Cooling, 2023 Model, AR18CYNZABE, Free Installation Worth Rs 1500), Stabilizer Free Operation, Inverter Split AC",41999.0,72990.0,100,3.7 out of 5 stars 748,3.7,748,Whirlpool,42.46
"1.5 Ton 5 Star Inverter Split AC (Copper,2022,FTKM50U,White)",44990.0,67200.0,100,4.1 out of 5 stars 608,4.1,608,Whirlpool,33.05
"2 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 243V Vectra Elite, White)",42999.0,79990.0,50,3.7 out of 5 stars 68,3.7,68,Panasonic,46.24
"1.5 Ton 3 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 183 Vectra Pearl, White)",27171.0,41990.0,100,"3.9 out of 5 stars 2,126",3.9,2126,Samsung,35.29
"1.8 Ton 3 Star Inverter Split AC (Copper, Anti Bacterial Filter, ATKL60UV16, White)",49990.0,72900.0,100,3.8 out of 5 stars 95,3.8,95,LG,31.43
"Portable Air Conditioner Fan, Personal Mini Small Evaporative Air Cooler Cool Mist Humidifier with 7 Colors LED Light, 1/2/3 H Timer, 3 Speeds & 3 Spray Modes for Room Office Home Travel",599.0,2999.0,50,2.4 out of 5 stars 39,2.4,39,Samsung,80.03
"1 Ton 3 Star Inverter Split AC (Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC 1T SIC 12TTC3-WWA, White)",27990.0,41900.0,100,4.1 out of 5 stars 8,4.1,8,Haier,33.2
"1.5 Ton 5 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 185V Vertis Elite, White)",31999.0,49990.0,100,4.0 out of 5 stars 641,4.0,641,Samsung,35.99
"2 Ton 3 Star, 5-In-1 Convertible Cooling, Inverter Split AC (Copper, I-Sense Technology, 2023 Model, AC 2T EI 24IINV3R32-WWA Split, White)",40490.0,60990.0,100,3.7 out of 5 stars 174,3.7,174,LG,33.61
"1.5 Ton 5 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3AD0, White)",31999.0,59990.0,100,"3.9 out of 5 stars 3,909",3.9,3909,Samsung,46.66
"2 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, PM 0.1 Air Purification Filter, CS/CU-SU24YKYWA,2023 Model, White)",49990.0,69400.0,100,4.0 out of 5 stars 255,4.0,255,Whirlpool,27.97
