Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"MAPPLOX® 4 K Mini PC Box with Android 11.1, 2GB Ram 16 GB ROM,64 Bit RK3318 Processor, H.265 Decoding","₹2,299","5,999",,2.3 out of 5 stars 8
"(Renewed) Dell Intel 6th Gen Core i5 Desktop (16GB RAM /2TB HDD/Windows 10 Pro/MS Office/Intel Integrated Graphics,Black) Optiplex 5040","₹21,990","38,990",,2.8 out of 5 stars 8
"NUC 12 NUC12WSHi5 Wall Street Canyon Mini Computer 12th Gen Core i5-1250P, 12 Cores(4P+8E), 16 Threads, 12MB Smart Cache, Iris Xe Graphics,16GB RAM, 1TB PCIe SSD, Win 10 Pro","₹52,500","74,990",,5.0 out of 5 stars 1
Best Protective IPS Monitor Dust Cover For Dell New Inspiron 22 3000 All-In-One Desktop Computer 22-Inch - White,₹299,400,,4.4 out of 5 stars 53
"Volga VL4408 CPU for Desktop Computer i7 3rd Generation with H61 Mother Board, 4GB – DDR3 RAM, 500GB HDD, 128GB SSD and Basic Software Installed - Black","₹13,690","22,090",,3.8 out of 5 stars 4
"Pluto P6613 i5 4th Gen Desktop PC with H81 CPU, 4GB DDR3 RAM Installed,500GB HDD, Preloaded W10 and Essential Software, Sleek Black Design","₹10,890","16,690",,4.0 out of 5 stars 9
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre 3 Desktop (12th Gen Intel Core i5/8GB/512GB SSD/DOS/Integrated Intel UHD Graphics 730/WiFi 6/Bluetooth 5.1/Cloud Grey), 90T3008SIN","₹45,900","75,000",,
AUSEK® Android 10 Dual WiFi 2.4/5 Ghz H616 4K 4GB Ram 32GB ROM Android Mini PC Box,"₹3,399","4,499",,
"(Refurbished) Lenovo Intel Core I5 4th Gen Mini Desktop(16 GB RAM/ 1TB SSD/ Windows 10 Pro, MS Office/Intel Integrated Graphics, Black)ThinkCentre M93p Tiny","₹12,999","88,000",,2.5 out of 5 stars 4
PC (Core i5 Processor / H61 Motherboard / 8 GB Ram / 120 GB SSD + 500 GB HDD/WiFi Ready/Operating System & Basic Software Installed),"₹12,990","35,900",,2.6 out of 5 stars 4
PowerEdge T40 / Intel E2224G / 8GB / 1TB / DVD RW/Raid 5 Support / 3year Warranty/ DOS,"₹59,490","78,990",,4.5 out of 5 stars 89
"(Refurbished) Lenovo IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹32,224","45,990",,
"IdeaCentre 3 Desktop (AMD Ryzen 5 5600H/8GB/512GB SSD/Windows 11/MS Office 2021/Integrated AMD Radeon Graphics/WiFi 6/Bluetooth 5.1/Mineral Grey), 90U90002IN","₹42,990","53,690",,3.9 out of 5 stars 5
"(Refurbished) Lenovo IdeaCentre AIO 3 11th Gen Intel i5 23.8"" FHD IPS 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/1 TB HDD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0G0015NIN","₹42,916","50,490",,1.0 out of 5 stars 2
"NUC 11 Essential Celeron N4505 Barebone Mini PC NUC11ATKC2 UHD Graphics, Bluetooth 5.0 & WiFi 5","₹14,000","19,890",,3.7 out of 5 stars 5
"Desktop Pc Computer (Core i3 8th gen, 8 GB RAM, 256gb M.2 SSD, InBuilt Onboard WiFi & Bluetooth, Win 11 Pro, Type C,VGA, HDMI), Full Metal Body,Black","₹14,499","34,999",,
"Argentine Al150F Gaming Desktop Pc (Intel Core I3 12100F(4 Core,8 Threads,Up To 4.3 Ghz)|8Gb Ddr4 3200Mhz Ram|Nvidia Geforce Gtx 1650 4Gb Gddr5|256Gb Sata Ssd|500 Watt Psu)Windows 10 Pro,Black","₹46,990","62,799",,3.9 out of 5 stars 5
"Inspiron Intel 27 7700 Touch All in One Desktop 11th Generation Core i7-1165G7 16GB RAM, 1TB HDD+512GB SSD, 2GB Graphics Windows 10 + MS Office 27"" FHD All in One Desktop - Silver","₹1,41,990","1,66,990",,4.1 out of 5 stars 40
AUSEK® Android 10 Dual WiFi 2.4/5 Ghz H616 4K 4GB Ram 32GB ROM Android Mini PC Box,"₹3,399","4,499",,
"IdeaCentre AIO 3 AMD Ryzen 5 5500U 23.8"" FHD IPS 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Windows 11 Home/MS Office 2021/Wireless Keyboard & Mouse), F0G100H4IN","₹61,490","78,890",,4.5 out of 5 stars 8
Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,"₹2,699","3,499",,3.1 out of 5 stars 6
Android 10 4GB RAM 32GB ROM Dual WiFi 2.4/5 Ghz BT 5 AMLOGIC S905W2 4K Experience Bluetooth Android Mini PC Box,"₹4,499","5,999",,
"Zaire-Z15 i5 4th Generation Computer Desktop PC CPU H81,8GB-DDR3 RAM,1TB HDD,Super Fast 256GB SSD and Basic Software Installed - Black","₹14,089","24,490",,4.4 out of 5 stars 8
"4K Mini PC Box with 2.4G/5.0G Dual WiFi, Bluetooth, Android 10.0, 4GB Ram 32 GB ROM, RK3318 Quad Core Processor,H.265 Decoding,","₹4,499","5,999",,2.8 out of 5 stars 6
"(Refurbished) Lenovo ThinkCenter M71e Desktop (Intel Core i3-2100 8 GB 500 GB HDD Windows 10 Pro MS Office Intel HD Graphics 2000), Black","₹9,191.20","21,999",,3.2 out of 5 stars 17
"Desktop RX912 (9th Generation Intel Core i7 9700f 3.0Ghz/16 GB Ram/240GB SSD/1 TB HDD/1030 Graphics with 2 GB/WiFi/Windows 10 Pro preloaded), Black","₹60,000","72,000",,4.6 out of 5 stars 20
"AIO M241, 23.8"" FHD, Dual Core AMD Ryzen 3 3250U All-in-One Desktop (4GB/1TB HDD/Office 2019/Windows 10/Integrated Graphics/with Wireless Keyboard & Mouse/White/5.4 Kg), M241DAK-WA044TS","₹43,240","49,990",,3.1 out of 5 stars 23
"Business Desktop (Intel Core i5 9th Generation 9400f 2.9Ghz/8 GB DDR4 RAM/240 GB SSD/Nvidia 710 Graphics with 2 GB/300 Mbps WiFi/Windows 10 Pro Licensed preloaded, Black)","₹39,500","54,000",,4.2 out of 5 stars 14
"High Performance Windows Desktop Computer (Core i5 650, 8 GB RAM, 1 TB HDD, 4 GB Nvidia Graphics Card, WiFi) for Gaming and Video Editing - Black","₹19,990","29,999",,2.3 out of 5 stars 11
I5 Desktop Computer Pc (Core I5 3470 3.20 Ghz Processor|H61 Motherboard With Hdmi|Ddr3 16Gb Ram|512Gb Ssd|Wi-Fi/Bluetooth Windows 10 M.S Office)Intel,"₹15,800","29,900",,3.1 out of 5 stars 5
"8Th Gen Nuc Core I5 Mini Pc (Intel Core I5 Nuc Nuc8I5Beh+8Gb Ddr4 Ram+500Gb Ssd)Windows 10,Intel,Black","₹48,500","59,990",,4.5 out of 5 stars 570
"Rl512 Slim Desktop (Intel Core I5 3470 3.2Ghz With 16Gb Ddr3,Nvidia 710 Graphics With 2Gb Ram,1.0 Tb Hard Disk) Integrated Wifi,DOS,Black","₹31,500","33,300",,4.2 out of 5 stars 49
"Gaming Pc Core I7 6Th Generation (4Gb Gt730 Graphic Card,16 Gb Ram/256 Gb Ssd/1Tb Hdd/Gaming Keyboard&Mouse)Windows 10 Pro,Intel","₹34,990","49,990",,2.0 out of 5 stars 1
"Core I5 2Nd Gen 3.1 Ghz|15.4 Inch Screen|Complete Computer Set For Home&Business (8Gb Ram/256Gb Ssd)Windows 10 Pro,Intel,Black","₹14,990","29,990",,1.0 out of 5 stars 1
"(Refurbished) Lenovo ThinkCentre M73 All-in-One Desktop Computer Set (Intel Core i3 4th Gen, 8 GB RAM, 500 GB HDD, 19"" HD Monitor, Tiny CPU, KB & Mouse, HD Webcam, WiFi, Windows 10, MS Office)","₹14,499","89,999",,2.5 out of 5 stars 6
Best Protective IPS Monitor Dust Cover For Dell New Inspiron 22 3000 All-In-One Desktop Computer 22-Inch - White,₹299,400,,4.4 out of 5 stars 53
"Volga VL4408 CPU for Desktop Computer i7 3rd Generation with H61 Mother Board, 4GB – DDR3 RAM, 500GB HDD, 128GB SSD and Basic Software Installed - Black","₹13,690","22,090",,3.8 out of 5 stars 4
"Pluto P6613 i5 4th Gen Desktop PC with H81 CPU, 4GB DDR3 RAM Installed,500GB HDD, Preloaded W10 and Essential Software, Sleek Black Design","₹10,890","16,690",,4.0 out of 5 stars 9
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre 3 Desktop (12th Gen Intel Core i5/8GB/512GB SSD/DOS/Integrated Intel UHD Graphics 730/WiFi 6/Bluetooth 5.1/Cloud Grey), 90T3008SIN","₹45,900","75,000",,
AUSEK® Android 10 Dual WiFi 2.4/5 Ghz H616 4K 4GB Ram 32GB ROM Android Mini PC Box,"₹3,399","4,499",,
Z11 Pro Max Android 11 Wireless AX 2x2 Gigabit LAN 4GB Ram 32GB ROM 4K,"₹41,742",,,3.8 out of 5 stars 40
"Core 2 Duo (4 Gb Ram/Na Graphics/500 Gb Hard Disk/Windows 10 Pro (64-Bit)) Mini Tower (Desktop Pc Cpu With 500 Gb Hdd,4 Gb Ddr3 Ram)nvidia,Black",,,,2.9 out of 5 stars 5
"Mini PC with 4GB DDR3 RAM, 32 GB ROM, Android 10.0, RK3318 Quad-Core 64bit Cortex-A53, WiFi 2.4 Ghz,","₹3,399","5,999",,2.7 out of 5 stars 5
"4K Mini PC with 4GB Ram 32 GB ROM,Dual WiFi 2.4/5 Ghz, Android 10, H2.65 Decoding","₹3,399","4,999",,2.5 out of 5 stars 7
Core i5 Desktop Complete Computer System Full Setup for Home & Business(core I5 3rd Processor/19 Monitor/Keyboard Mouse/Windows 10/ WiFi) (16GB RAM/512GB SSD) 2 GB Graphics Crad,,,,
High Performance Desktop Computer (Core I5 6500/1TB SSD/Windows 10/GT 730 4GB Graphic Card/WiFi) for Gaming&Video Editing,"₹28,450","38,000",,
Computer Desktop PC (Core i5-4570 || 16GB RAM || 512GB SSD || HDMI || VGA || Ethernet || 710 2GB DDR3 GPU || USB 3.0 || Win 11) Basic Software Installed,"₹20,299","29,999",,3.6 out of 5 stars 6
"HP (Refurbished) Compaq Desktop Computer PC (Intel Core i3 2nd Gen, 8 GB RAM, 500 GB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet, VGA), Black","₹6,290","78,000",,2.7 out of 5 stars 6
"Slim Desktop PC (10th Gen Intel Core i5-10505 /8GB RAM/512GB SSD/Wired Keyboard & Mouse/UHD Graphics/Windows 11/MSO 2021/Dark Black), S01-pF2667in, Black","₹51,999","61,900",,5.0 out of 5 stars 1
"Vivo AiO V222, 21.5"" (54.61 cm) FHD, Intel Core i3-10110U 10th Gen, All-in-One Desktop (4GB/1TB HDD/Office 2021/Integrated Graphics/Wireless Keyboard & Mouse/Black/4.8 Kg) Windows 11 Home","₹40,990","54,990",,3.5 out of 5 stars 7
"NUC 10 Performance kit - NUC10i7FNHN Core i7-10710U Processor (12M Cache, up to 4.70 GHz)","₹50,199","71,250",,3.7 out of 5 stars 10
"Integrated with Remmina Client | VNC viewer | SSH | WiFi Thin Client | Quad core CPU, 2 Gb Ram| Connect to Windows, Ubuntu, Centos Over RDP","₹4,500","6,000",,5.0 out of 5 stars 1
Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,"₹2,699","3,499",,3.1 out of 5 stars 6
Android 10 4GB RAM 32GB ROM Dual WiFi 2.4/5 Ghz BT 5 AMLOGIC S905W2 4K Experience Bluetooth Android Mini PC Box,"₹4,499","5,999",,
"Zaire-Z15 i5 4th Generation Computer Desktop PC CPU H81,8GB-DDR3 RAM,1TB HDD,Super Fast 256GB SSD and Basic Software Installed - Black","₹14,089","24,490",,4.4 out of 5 stars 8
"(Refurbished) Lenovo ThinkCentre Desktop (Core i3 8 GB 500GB HDD Windows MS Office Intel HD Graphics), B","₹11,499","25,999",,3.2 out of 5 stars 30
Pentium NUC - NUC7PJYH Barebone,"₹17,900","24,000",,4.0 out of 5 stars 22
Micro 8 Mini PC | 4GB RAM / 64GB Storage | Windows & Linux OS,"₹10,699","15,999",,5.0 out of 5 stars 2
"(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i5 3470/ 4 GB RAM/ 500 GB HDD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black","₹11,882","1,00,000",,3.2 out of 5 stars 15
(Refurbished) Lenovo ThinkCentre m700 Desktop (6th Gen Core i5 / 16 GB DDR4 RAM (Upgradable upto 32 GB),"₹26,818","40,999",,3.8 out of 5 stars 9
"High Performance Desktop Computer (Core I5 2400,8 Gb Ram,500 Gb Hdd,120 Gb Ssd,4 Gb Nvidia Graphics Card,Wifi) For Gaming&Video Editing,Windows,Black","₹15,999","30,000",,3.1 out of 5 stars 3
"(Refurbished) Lenovo ThinkCentre M91p Desktop (Core i5-2400 4 GB 500 GB HDD Windows MS Office Intel HD Graphics 2000), Black","₹9,820","24,999",,3.4 out of 5 stars 34
Gaming PC (3rd Gen Core i5 3470 Processor/RX 580 DDR5 8GB Graphic Card /16GB RAM / 1TB SSD/WiFi-Bluetooth/Windows 10),"₹31,500","56,000",,3.5 out of 5 stars 15
"Desktop Pc Computer (Core i3 6th gen 3.1ghz, 8 GB RAM, 256gb M.2 SSD, 1TB HDD, Win 11 Pro, WiFi, USB 3.0, Type C,VGA, HDMI), Full Metal Body,Black","₹13,999","19,999",,5.0 out of 5 stars 2
"Desktop Pc Computer Cpu For Home&Office Core I5 2400 (8Gb Ram/256Gb Nvme Ssd/1Tb Hdd)Windows 10 Pro,Intel,Black","₹14,490","19,990",,3.5 out of 5 stars 3
i5 Desktop Computer PC (I5 6th gen Core i5 6500 Processor/H310 MBD/DDR4 16GB RAM/Windows 11/WiFi-Bluetooth) (1TB SSD),"₹24,500","42,000",,
"Mini PC PN63 S1 with 11th Gen Intel Core i5 Processor and Intel Iris Xe Graphics Windows 11 (Barebone) Black, up to 64 GB DDR4 RAM, PCIe Gen 4 x4 M.2 NVMe SSD, Intel 2.5 Gb LAN, WiFi 6E","₹38,990","65,000",,3.3 out of 5 stars 3
Best Protective IPS Monitor Dust Cover For Dell New Inspiron 22 3000 All-In-One Desktop Computer 22-Inch - White,₹299,400,,4.4 out of 5 stars 53
"Volga VL4408 CPU for Desktop Computer i7 3rd Generation with H61 Mother Board, 4GB – DDR3 RAM, 500GB HDD, 128GB SSD and Basic Software Installed - Black","₹13,690","22,090",,3.8 out of 5 stars 4
"Pluto P6613 i5 4th Gen Desktop PC with H81 CPU, 4GB DDR3 RAM Installed,500GB HDD, Preloaded W10 and Essential Software, Sleek Black Design","₹10,890","16,690",,4.0 out of 5 stars 9
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre 3 Desktop (12th Gen Intel Core i5/8GB/512GB SSD/DOS/Integrated Intel UHD Graphics 730/WiFi 6/Bluetooth 5.1/Cloud Grey), 90T3008SIN","₹45,900","75,000",,
AUSEK® Android 10 Dual WiFi 2.4/5 Ghz H616 4K 4GB Ram 32GB ROM Android Mini PC Box,"₹3,399","4,499",,
IdeaCentre AIO 5 23.8 FHD IPS Touchscreen All-in-One Desktop 11th Gen Intel Core i7/16GB/512GB SSD/Windows 11 Home/Office 2021/NVIDIA MX450 2GB GDDR6 (Graphite Grey),"₹1,20,000","1,48,690",,5.0 out of 5 stars 1
"(Refurbished) HP Desktop (Core i3 4 GB 500GB HDD Windows MS Office Intel HD Graphics), Black","₹5,999","78,000",,2.9 out of 5 stars 14
"Pc (Core I5 3Rd Gen,120Gb Ssd,Windows 10 Pro,Hd Graphics,Office,8Gb Ram,Hdmi,Vga,Ethernet,Wifi&Bluetooth,8Gb Ram- 120Gb Nvme)Intel","₹18,146","34,839",,4.4 out of 5 stars 11
"Amd Athlon 3000G With Radeon Vega 3 Graphics Desktop Processor 3.5Ghz 5Mb 8Gb Ddr4 Ram|512Gb Ssd |Wifi Windows 10,Black","₹22,000","35,000",,3.8 out of 5 stars 44
Neo 50s ThinkCentre Desktop (Intel Core i5-12400/ 12th Gen / 8GB RAM/ 1TB HDD/ Windows11/ Keyboard & Mouse/DVD/WiFi/BT/No Monitor/ 3 Years Warranty) Black,"₹44,990","1,21,062",,5.0 out of 5 stars 2
Mini Server Pc (Xeon-1225 v2 Processor/16GB RAM/256GB SSD/2TB HDD/GT 710 2GB Graphic Card/Windows 10 Pro/WiFi-Bluetooth),"₹25,300","38,000",,
Jack of All Trades Plus Core i3 6th Gen/8GB Ram/1000GB HDD/128GB SSD/WiFi/BT/gt 610 2GB Graphic Card/Norton Antivirus Zeb Myst Cabinet,"₹16,467","25,097",,5.0 out of 5 stars 2
Core i7 2600 ||16GB Ram || 512GB nVME SSD || HDMI VGA Ports || HD 2000 Graphics || Windows 10 Pro || Wi-Fi Ready Desktop Computer PC CPU,"₹16,490","29,990",,
Computer Desktop PC CPU Core i5(Core i5-2400 3.1GHZ/ 512 GB SSD/ 16 GB DDR3 RAM/ 300 Mbps WiFi/Windows 10Pro),,,,3.0 out of 5 stars 2
"(Refurbished) Lenovo ThinkCentre M700 All-in-One Desktop Computer Set (Intel Core i3 6th Gen, 8 GB DDR4 RAM, 256 GB SSD, 19"" HD Monitor, Tiny CPU, KB & Mouse, HD Webcam, WiFi, Windows 11, MS Office)","₹14,999","86,000",,4.0 out of 5 stars 1
"Core I7-860 16Gb Ddr3 Ram 256Gb Ssd 500Gb Hard Disk 4Gb Ddr5 Graphic Card,Windows,Intel,Black","₹20,900","36,999",,2.0 out of 5 stars 1
"Slim Tower AMD Ryzen 3-3250U (4Gb Ram/1Tb HDD/Wired Keyboard&Mouse/Win 11/AMD Radeon Graphics/Ms Office 2021/3.02 Kg,S01-Af0786In,Windows 11 Home","₹26,239","31,462",,1.0 out of 5 stars 3
Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,"₹2,699","3,499",,3.1 out of 5 stars 6
Android 10 4GB RAM 32GB ROM Dual WiFi 2.4/5 Ghz BT 5 AMLOGIC S905W2 4K Experience Bluetooth Android Mini PC Box,"₹4,499","5,999",,
"Zaire-Z15 i5 4th Generation Computer Desktop PC CPU H81,8GB-DDR3 RAM,1TB HDD,Super Fast 256GB SSD and Basic Software Installed - Black","₹14,089","24,490",,4.4 out of 5 stars 8
"(Refurbished) Dell Intel 6th Gen Core i5 Desktop (8GB RAM/1TB HDD/Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040","₹15,500","24,990",,3.1 out of 5 stars 8
"(Refurbished) Dell Optiplex Business Class Performance Desktop (Core I5 3470 3.2 Ghz, 8 GB RAM, 512 GB SSD, Windows 10 Pro, MS Office|Intel HD Graphics|USB, Ethernet,VGA|PAN India Warranty), Black","₹15,535","89,999",,1.4 out of 5 stars 3
Intel CORE i5 3450 Processor / 16 GB RAM /120gb SSD/ 500gb HDD with WiFi Windows Desktop PC Computer (Black),"₹16,999","29,999",,3.9 out of 5 stars 8
NUC Barebone Kit Pentium Silver J5005- BOXNUC7PJYH,"₹17,900","24,000",,4.0 out of 5 stars 44
"Nuc7 Pentium Mini Pc Kit (Boxnuc7Pjyh1)Windows 10,Intel,Black","₹23,500","24,990",,4.6 out of 5 stars 74
"Libre Computer Board Roc-Rk3328-Cc (Renegade) Mini Computer With Gigabit Ethernet&Usb 3.0 (2Gb)Linux,ARM,Black","₹7,739","10,739",,
"Computer Desktop i5-4570/Windows 10 Pro/WiFi-Bluetooth (16GB RAM, 256GB SSD)","₹16,499","35,000",,5.0 out of 5 stars 1
"NUC 13 Pro NUC13ANHi7 Core i7 Fully Loaded Desktop Mini PC (Powered by Core i7-1360P, 12C/16T, 64GB DDR4 RAM, 2TB PCIe Nvme SSD, Dual Thunderbolt Ports, Win 11 Pro Included)","₹1,34,499","1,95,000",,
I5 Gaming pc Full Setup Desktop Complete Computer System (Core i5 750 Processor/DDR3 8GB Ram/512GB SSD/GT 730 4GB Graphics/800W PSU/20 inch Monitor/Gaming Keyboard Mouse/WiFi-Bluetooth),"₹24,500","32,000",,1.0 out of 5 stars 1
"(Refurbished) HP Prodesk 600 G1 Desktop Computer Pc (Intel Core I3-4Th Gen,8 Gb Ram,256 Gb Ssd,Windows 10,Ms Office,Intel Hd Graphics,Usb,Wifi)Black","₹7,799","72,000",,3.3 out of 5 stars 3
ROCKTECH® Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,"₹2,299","3,499",,1.9 out of 5 stars 6
"AiO A3 Series, 23.8"" (60.45cm) FHD Touch, Intel Core i5-1235U, All-in-One Desktop (8GB/512GB SSD/Win11/Office 21/1Year McAfee Security/Wireless Keyboard & Mouse/Black/5.4 kg),A3402WBAT-BA002WS","₹63,990","82,990",,2.8 out of 5 stars 2
Best Protective IPS Monitor Dust Cover For Dell New Inspiron 22 3000 All-In-One Desktop Computer 22-Inch - White,₹299,400,,4.4 out of 5 stars 53
"Volga VL4408 CPU for Desktop Computer i7 3rd Generation with H61 Mother Board, 4GB – DDR3 RAM, 500GB HDD, 128GB SSD and Basic Software Installed - Black","₹13,690","22,090",,3.8 out of 5 stars 4
"Pluto P6613 i5 4th Gen Desktop PC with H81 CPU, 4GB DDR3 RAM Installed,500GB HDD, Preloaded W10 and Essential Software, Sleek Black Design","₹10,890","16,690",,4.0 out of 5 stars 9
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre AIO 3 12th Gen Intel i3 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/HD 720p Camera/Wireless Keyboard & Mouse) F0GH00MJIN","₹45,990","55,490",,4.2 out of 5 stars 37
"IdeaCentre 3 Desktop (12th Gen Intel Core i5/8GB/512GB SSD/DOS/Integrated Intel UHD Graphics 730/WiFi 6/Bluetooth 5.1/Cloud Grey), 90T3008SIN","₹45,900","75,000",,
AUSEK® Android 10 Dual WiFi 2.4/5 Ghz H616 4K 4GB Ram 32GB ROM Android Mini PC Box,"₹3,399","4,499",,
"(Refurbished) Lenovo ThinkCentre M93P Mini PC (Intel Core i5 4th gen, 8 GB RAM, 1 TB HDD, Windows 10 Pro, MS Office|Intel HD Graphics|USB, Ethernet,VGA|PAN India Warranty), Black","₹12,199","89,999",,4.2 out of 5 stars 4
Assembled Core I5 18.5-Inch All In One H61 Led Desktop Computer|8 Gb Ddr3/500 Gb Hard Disk/120 Gb Ssd/Windows 10 Home 64-Bit (Black)(Windows 10 Pro Trail Version)Intel,,,,2.8 out of 5 stars 6
"Mini PC with DDR3 2 GB RAM 16 GB ROM, Android 10.0, RK3318 Quad-Core 64bit Cortex-A53, WiFi 2.4 Ghz,","₹2,699","4,999",,4.0 out of 5 stars 1
"Assembled Desktop Computer Core 2 Duo 3.0GHZ, G31 Motherboard, 17"" LED Monitor, DVD R/W, 4GB RAM, Windows 7 & Office Trial Version with WebCamera Mic Speaker (Hard Drive, 1TB)","₹18,999","29,999",,3.0 out of 5 stars 9
"(Refurbished) Lenovo Intel Core I5 4th Gen Mini Desktop(8 GB RAM/ 512GB SSD/ Windows 10 Pro, MS Office/I","₹9,999","84,000",,3.2 out of 5 stars 10
"Desktop RX910 (AMD Ryzen 5 3600 3.6Ghz/16 GB Ram/512GB NVMe SSD/1 TB HDD/710 Graphics with 2 GB/WiFi/Windows 10 Pro preloaded), Black","₹54,000","72,000",,5.0 out of 5 stars 2
"AiO A3 Series, 23.48"" (54.48 cm) FHD, Intel Core i5-1235U 12th Gen, All-in-One Desktop (8GB/512GB SSD/Windows 11/Office 2021/with Wireless Keyboard & Mouse/White/5.40 kg), A3402WBA-TWA020WS","₹63,990","82,990",,
Computer Desktop PC CPU Core i5(Core i5-2400 3.1GHZ/ 256 GB SSD/ 8 GB DDR3 RAM/ 300 Mbps WiFi/Windows 10Pro),,,,3.9 out of 5 stars 3
"TX 3 Mini 2GB RAM, 16GB ROM, Android 11 4K Mini Plus PC","₹2,879","8,999",,
"AMLOGIC S905X3 8K Experience Bluetooth Android Mini PC Box with Android 9, 4GB RAM, 64GB ROM, Dual WiFi 2.4/5 Ghz, BT 5","₹5,999","7,000",,
"(Refurbished) HP ProDesk 600 G1 Desktop Computer PC (Intel Core i3 - 4th Gen, 8 GB RAM, 500 GB HDD, Windows 10, MS Office, Intel HD Graphics, USB, WiFi)","₹7,479","70,000",,1.0 out of 5 stars 3
Computer Desktop PC (Core i7-2600 || 08GB RAM || 480GB SSD || HDMI || VGA || Ethernet || N-vidia 2GB DDR3 710 GPU) Basic Software Installed (Black),"₹19,399","30,999",,4.7 out of 5 stars 4
Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,"₹2,699","3,499",,3.1 out of 5 stars 6
Android 10 4GB RAM 32GB ROM Dual WiFi 2.4/5 Ghz BT 5 AMLOGIC S905W2 4K Experience Bluetooth Android Mini PC Box,"₹4,499","5,999",,
"Zaire-Z15 i5 4th Generation Computer Desktop PC CPU H81,8GB-DDR3 RAM,1TB HDD,Super Fast 256GB SSD and Basic Software Installed - Black","₹14,089","24,490",,4.4 out of 5 stars 8
Computer Desktop PC (Core i5-2400 / 16GB RAM / 480GB SSD/HDMI/VGA/Ethernet / 710 2GB DDR3 GPU) Basic Software Installed (Black),"₹18,199","30,199",,3.9 out of 5 stars 5
"Budget Gaming PC - Core i5 4400-16GB RAM - 512gb SSD - GT 610 2GB Graphics Card, Budget Gaming Pc (Core I5 4th Gen)","₹20,999","35,000",,3.6 out of 5 stars 4
Intel Windows Workstation XEON Processor E3-1220 8M Cache 3.10 GHz 16GB RAM 240GB SSD TB HDD GT 730 4GB Graphic Card - Black,"₹29,300","42,000",,3.2 out of 5 stars 2
