Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"596L Frost Free Inverter Side by Side Refrigerator (HES-690SS-P, Shiny Steel, Convertible, Gross volume-596L)",59990.0,101990.0,100,4.2 out of 5 stars 89,4.2,89,Samsung,41.18
"653 L, 3 Star, Frost Free Convertible 5-in-1 Digital Inverter, Side By Side WiFi Embedded Refrigerator (RS76CG8003S9HL, Silver, Refined Inox, 2023 Model)",81990.0,113000.0,100,"4.3 out of 5 stars 1,725",4.3,1725,Bosch,27.44
"237 L 3 Star Frost Free Inverter Double Door Bottom Mount Refrigerator Appliance (2023 Model, HEB-243GS-P, Moon Silver, Convertible)",24999.0,36990.0,100,4.0 out of 5 stars 116,4.0,116,GE Appliances,32.42
"190 L 5 Star Direct Cool Single Door Refrigerator Appliance (2023 Model, HED-205MFB-P, Marine Peony, Base Stand with Drawer)",16490.0,24490.0,600,4.1 out of 5 stars 170,4.1,170,Haier,32.67
"215 L, 4 Star, Digi-Touch Cool Digital Inverter, with Display Direct-Cool Single Door Refrigerator (RR23C2F24NJ/HL,Orange Blossom Red, Base Stand Drawer, 2023 Model)",19990.0,26999.0,100,"4.3 out of 5 stars 2,293",4.3,2293,Haier,25.96
"240 L 2 Star Frost Free Inverter Double Door Top Mount Refrigerator (2023 Model, HEF-252DS-P, Dazzle Steel, Convertible)",21990.0,31490.0,100,4.2 out of 5 stars 747,4.2,747,Samsung,30.17
"183 L, 2 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C2412GS/NL, Gray Silver, 2023 Model)",14190.0,17999.0,100,"4.2 out of 5 stars 7,602",4.2,7602,LG,21.16
235 L 2 Star Frost Free Double Door Refrigerator (Gross Cap 265 ltr NEO DF278 PRM GERMAN STEEL(2s)-TL),21990.0,30200.0,200,4.2 out of 5 stars 874,4.2,874,GE Appliances,27.19
"223 L 2 Star Nano Shield Technology, Inverter Frost Free Double Door Refrigerator(2023 Model, RF EON 244B RI ST GL, Steel Glow)",19990.0,33690.0,200,"3.9 out of 5 stars 1,329",3.9,1329,Haier,40.66
"240 L Frost Free Triple-Door Refrigerator(FP 263D Protton Roy, Alpha Steel)",25400.0,30500.0,200,"4.0 out of 5 stars 2,670",4.0,2670,Bosch,16.72
"184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE CLS 2S SHERRY WINE-Z, Red, 2023 Model)",11990.0,17750.0,200,4.1 out of 5 stars 855,4.1,855,LG,32.45
"175 L 2 Star Direct Cool Single Door Refrigerator Appliance (2023 Model, HED-182ME-N, Marine Erica)",11676.0,16490.0,100,4.0 out of 5 stars 165,4.0,165,Whirlpool,29.19
"185L 2 Star Direct Cool Single Door Refrigerator Appliance (HED-19TMF-N, Marine Peony)",12990.0,18490.0,100,4.2 out of 5 stars 217,4.2,217,LG,29.75
"242 L 2 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-N292DPZY, Shiny Steel, Smart Connect & Multi Air Flow)",23990.0,31199.0,100,4.2 out of 5 stars 214,4.2,214,Haier,23.11
"185 L 4 Star Direct-Cool Smart Inverter Compressor Single-Door Refrigerator (GL-D199OERY, Ebony Regal, Base stand with Drawer, 2023 Model)",16690.0,21299.0,50,"4.3 out of 5 stars 2,794",4.3,2794,GE Appliances,21.64
"343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze)",37990.0,50799.0,100,4.2 out of 5 stars 982,4.2,982,Haier,25.22
"45 L 2 Star Minibar Refrigerator With adjustable Temperature (2023 Model, RD CHAMP 45B RF GR SL, Grey Silver)",8990.0,9990.0,600,"3.8 out of 5 stars 2,307",3.8,2307,Samsung,10.01
"244 L 3 Star Convertible Freezer 6-In-1, 30 Days Farm Freshness, Frost Free Inverter Double Door Refrigerator(2023 Model, RF EON 265C RCIF FS ST, Fossil Steel)",23990.0,31500.0,50,3.8 out of 5 stars 786,3.8,786,Samsung,23.84
"240 L 3 Frost-Free Smart Inverter Double Door Refrigerator ( GL-S292RDSX, Dazzle Steel, Convertible & Multi Air Flow Cooling)",26990.0,37099.0,100,"4.2 out of 5 stars 1,731",4.2,1731,Frigidaire,27.25
"564 L Frost Free Multi Air Flow System Side-By-Side Refrigerator(RS EONVELVET 579 RFD PL ST, Platinum Steel, With Advanced Controls)",54990.0,90000.0,100,4.3 out of 5 stars 199,4.3,199,Bosch,38.9
"185 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ASEU, Scarlet Euphoria, Base stand with drawer)",17990.0,22199.0,100,4.3 out of 5 stars 794,4.3,794,LG,18.96
"322 L, 2 Star, Convertible 5-in-1 Digital Inverter, with Display Frost Free Double Door Refrigerator (RT37C4512BX/HL, Luxe Black, 2023 Model)",35690.0,52990.0,100,4.2 out of 5 stars 895,4.2,895,Samsung,32.65
"602 L Double Door Side By Side Refrigerators, Expert Inverter Technology (HRS-682KS, Black Steel,Magic Convertible, Made In India, Gross Volume-630L)",62990.0,103990.0,50,4.4 out of 5 stars 182,4.4,182,Haier,39.43
"184 L 4 Star Inverter Direct-Cool Single Door Refrigerator (205 WDE PRM 4S Inv WINE RADIANCE-Z, 2023 Model)",14490.0,19600.0,50,"4.2 out of 5 stars 1,465",4.2,1465,Haier,26.07
"CF HT 320 DD P Double Door Deep Freezer cum chiller, 320 Liters, Convertible, GREY LATEST",22400.0,32000.0,100,4.0 out of 5 stars 804,4.0,804,Frigidaire,30.0
"183 L, 4 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C1724CR/HL, Red, Camellia Purple, 2023 Model)",15890.0,21999.0,50,"4.2 out of 5 stars 1,070",4.2,1070,Whirlpool,27.77
"633 L, 3 Star, Frost Free, Convertible 5-in-1 Digital Inverter, Side By Side WiFi Embedded Refrigerator (RS78CG8543S9HL, Silver, Refined Inox, 2023 Model)",106000.0,152000.0,600,4.3 out of 5 stars 659,4.3,659,Haier,30.26
"301 L, 3 Star, Convertible 5-in-1 Digital Inverter, with Display Frost Free Double Door Refrigerator (RT34C4523S9/HL, Silver, Refined Inox, 2023 Model)",34990.0,54990.0,50,"4.2 out of 5 stars 2,729",4.2,2729,Whirlpool,36.37
"184 L 3 Star Direct-Cool Single Door Refrigerator (205 WDE PRM 3S WINE RADIANCE-Z, Wine Radiance,Red, 2023 Model)",13990.0,19850.0,100,"4.1 out of 5 stars 1,882",4.1,1882,GE Appliances,29.52
"223 L 3 Star Convertible Freezer 6-In-1, Nano Shield Technology, Inverter Frost Free Double Door Refrigerator(2023 Model, RT EONVALOR 260C RCIF ST RH, Steel Rush)",21990.0,38200.0,50,3.9 out of 5 stars 224,3.9,224,Bosch,42.43
"180 L 2 Star Farm Fresh Crisper Technology With Jumbo Vegetable Tray Direct Cool Single Door Refrigerator(2023 Model, RD R190B TRF WN RD, Wine Red)",12390.0,19090.0,100,4.0 out of 5 stars 822,4.0,822,Bosch,35.1
"A TATA Product 340 L 2 Star Frost free Inverter Double door Bottom Mount Refrigerator (RBM365DXPCF, PET INOX, Store fresh Technology)",34999.0,43990.0,600,3.8 out of 5 stars 33,3.8,33,GE Appliances,20.44
"223L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR24C2723S8/NL,Elegant Inox) 2023 Model",18400.0,23999.0,600,"4.2 out of 5 stars 2,587",4.2,2587,Haier,23.33
"184 L 4 Star Inverter Direct-Cool Single Door Refrigerator (205 WDE ROY 4SInv SAPPHIRE FLOWER RAIN-Z, Blue, Base Stand with Drawer, 2023 Model)",15490.0,20700.0,100,"4.1 out of 5 stars 1,991",4.1,1991,Frigidaire,25.17
"523 Ltr 5 Star Convertible GREEN Deep Freezer, Double Door - GFR550DDUC (10 yr Warranty on cooling coil,Upto 53% Power Saving,100% copper coil)",36117.0,54774.0,50,4.1 out of 5 stars 754,4.1,754,LG,34.06
"653 L, 3 Star, Frost Free, Convertible 5-in-1 Digital Inverter, Side By Side WiFi Embedded Refrigerator (RS76CG8003B1HL, Black Matt, 2023 Model)",83990.0,121000.0,600,"4.4 out of 5 stars 1,358",4.4,1358,Whirlpool,30.59
"246 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (2023 Model, GL-S262SESX, Ebony Sheen, Convertible)",27990.0,39299.0,50,3.5 out of 5 stars 43,3.5,43,Whirlpool,28.78
"192 L 4 Star Icemagic Pro Inverter Direct-Cool Single Door Refrigerator (215 IMPRO ROY 4S Inv SAPPHIRE MULIA-Z, Base Stand with Drawer, 2023 Model)",16990.0,22250.0,600,"4.1 out of 5 stars 2,695",4.1,2695,Samsung,23.64
"180 L 5 Star Inverter, Turbo Cooling Technology, 24 Days Farm Freshness Direct Cool Single Door Refrigerator With Base Drawer(2023 Model, RD EDGENEO 207E TDI BH WN, Blush Wine)",16390.0,24990.0,50,4.1 out of 5 stars 165,4.1,165,Haier,34.41
"183 L, 3 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C1823U8/HL, Blooming Saffron Blue, Base Stand Drawer, 2023 Model)",15990.0,20999.0,50,4.2 out of 5 stars 481,4.2,481,GE Appliances,23.85
"SFR550DDU Double Door Convertible Deep Freezer- 563 Ltr (4 yrs Compressor Warranty, Low power Consumption)",29468.06,44716.0,50,4.2 out of 5 stars 359,4.2,359,Whirlpool,34.1
"655 L Frost-Free Inverter Side-By-Side Refrigerator (2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow)",72990.0,120699.0,50,4.2 out of 5 stars 623,4.2,623,Whirlpool,39.53
"500 DD CF Double Door Deep Freezer, 500 Liters, White",28500.0,37000.0,600,3.9 out of 5 stars 310,3.9,310,Samsung,22.97
"301 L, 2 Star, Convertible 5-in-1 Digital Inverter, with Display Frost Free Double Door Refrigerator (RT34C4522B1/HL, Black Matt, 2023 Model)",33440.0,47990.0,600,"4.3 out of 5 stars 1,835",4.3,1835,Samsung,30.32
"260 L Frost-Free Triple-Door Refrigerator (FP 283D PROTTON ROY, German Steel)",27490.0,36300.0,50,"4.0 out of 5 stars 1,786",4.0,1786,Whirlpool,24.27
"Cabinet Wardrobe and Refrigerator Door Light Control Switch (White, 4)",379.0,1000.0,50,4.0 out of 5 stars 211,4.0,211,GE Appliances,62.1
"564 L Multi Air Flow System, With Advanced Controls Frost Free Side-By-Side Refrigerator(RS EONVELVET 579 RFD GL BK, Glass Black)",58999.0,95000.0,600,4.4 out of 5 stars 112,4.4,112,Frigidaire,37.9
"CF4-175DSW Single Door Deep Freezer (151 Ltrs, White)",16490.0,26950.0,100,4.3 out of 5 stars 311,4.3,311,Frigidaire,38.81
"236 L, 2 Star, Convertible, Digital Inverter, with Display Frost Free Double Door Refrigerator (RT28C3922CR/HL, Camellia Red, Purple, 2023 Model)",25190.0,35990.0,600,5.0 out of 5 stars 1,5.0,1,Whirlpool,30.01
"95 Litres 1 Star Single Door Refrigerator (Silver Grey, KRC-A110SGP)",10850.0,15490.0,50,4.0 out of 5 stars 208,4.0,208,LG,29.95
"183 L, 3 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C1723R8/HL, Blooming Saffron Red, 2023 Model)",15190.0,19999.0,600,4.2 out of 5 stars 634,4.2,634,LG,24.05
"192 L 5 Star Inverter Direct-Cool Single Door Refrigerator (215 IMPRO ROY 5S INV SAPPHIRE MULIA-Z, 2023)",16990.0,23400.0,600,4.1 out of 5 stars 622,4.1,622,LG,27.39
"184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE ROY 2S WINE BLOOM-Z, With Base Stand, 2023 Model)",13990.0,17900.0,600,3.5 out of 5 stars 11,3.5,11,GE Appliances,21.84
"CF4-225DSW Single Door Deep Freezer (199 Ltrs, White)",19790.0,31350.0,600,4.3 out of 5 stars 623,4.3,623,LG,36.87
"201 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D211HBCZ, Blue Charm, Base stand with drawer)",19490.0,24699.0,50,4.3 out of 5 stars 484,4.3,484,Haier,21.09
"183 L, 2 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C20C26R/NL, Mystic Overlay Red, 2023 Model)",13990.0,18999.0,600,4.1 out of 5 stars 682,4.1,682,Whirlpool,26.36
"308 L 3 Star IntelliFresh Inverter Frost Free Double Door (IF INV ELT 355 ARCTIC STEEL (3s) - TL, 2023 Model)",31990.0,49800.0,600,"4.1 out of 5 stars 4,084",4.1,4084,Bosch,35.76
"580 L, Convertible, Digital Inverter, Frost Free French Door Refrigerator (RF57A5032S9/TL, Silver, Refined Inox)",74990.0,87990.0,50,"4.4 out of 5 stars 2,114",4.4,2114,Samsung,14.77
"259 L 3 Star Intellifresh Inverter Frost Free Double Door Refrigerator (IF INV ELT DF305 GERMAN STEEL(3S)-TL, Grey, 2023 Model)",27490.0,37500.0,50,"4.0 out of 5 stars 2,317",4.0,2317,Haier,26.69
"655 L Frost Free Inverter Side by Side Refrigerator (2023 Model, GL-B257HWBY, Western Black, Express Freezing | Multi Air-Flow)",72990.0,122899.0,600,4.1 out of 5 stars 199,4.1,199,GE Appliances,40.61
"V-Guard VSDI 50 Digital Volt. Stab. for Refrigerator (165L to 300L, Red, Cherry)",2067.0,2450.0,600,4.3 out of 5 stars 268,4.3,268,Haier,15.63
"CF3-500MPW Chest Type - Hard Top Freezer, 484 litres, Convertible, White",28100.0,36990.0,600,4.0 out of 5 stars 332,4.0,332,Frigidaire,24.03
"‘A TATA product’ 183 L 4 star Made-In-India Direct Cool Refrigerator with Base Drawer (RDC215B / W0FWE0M0B00GO, Fairy Flower Wine)",16190.0,26990.0,600,4.2 out of 5 stars 76,4.2,76,Samsung,40.01
"591L Side By Side Refrigerator with Inverter (MRF5920WDSSF, Silver, SS Finish, Water Dispenser)",47990.0,87990.0,600,3.9 out of 5 stars 127,3.9,127,Bosch,45.46
"Lg 185 L 4 Star Direct-Cool Smart Inverter Compressor Single Door Refrigerator (‎‎Gl-D199Opzy, Shiny Steel, Base Stand With Drawer)",16290.0,21299.0,600,"4.3 out of 5 stars 1,661",4.3,1661,Samsung,23.52
"465 L, Optimal Fresh+, Digital Inverter, 2 Star Frost Free Double Door WiFi Embedded Refrigerator (RT51CG662BB1TL, Black Matt, 2023",54990.0,78990.0,600,4.3 out of 5 stars 417,4.3,417,Samsung,30.38
"195 L 3 Star Direct-Cool Single Door Refrigerator (RD UNO 1953 PTDF AQ WN, Aqua Wine, Cool Lock Technology, 2022 Model)",14490.0,18490.0,600,4.1 out of 5 stars 78,4.1,78,Haier,21.63
"202 L 5 Star Advanced Inverter, Jumbo Vegetable Tray Direct Cool Single Door Refrigerator With Base Drawer(2023 Model, RD 210E TDI MN WN, Marine Wine)",18290.0,26090.0,600,3.9 out of 5 stars 230,3.9,230,Whirlpool,29.9
188L 3 Star Direct Cool Single Door Refrigerator TG (FLORET BLUE-GLDC203SFBT4JC,12490.0,20090.0,600,4.4 out of 5 stars 10,4.4,10,Bosch,37.83
PC05W PC-05 Portable Chiller cum Warmer (White),4689.0,5300.0,600,3.5 out of 5 stars 770,3.5,770,Whirlpool,11.53
PortaChill Black 5 L Car Refrigerator Chiller Cum Warmer (Black),4701.0,5300.0,600,3.4 out of 5 stars 354,3.4,354,LG,11.3
"CHFDD300DGSW Double Door Deep Freezer (284 L, White)",21690.0,0.0,600,4.1 out of 5 stars 420,4.1,420,Samsung,0.0
"328 L 3 Star Frost Free Inverter Double Door Top Mount Refrigerator Appliance (2023 Model, HEF-333TS-P, Inox Steel, Convertible)",33990.0,47990.0,600,3.7 out of 5 stars 152,3.7,152,Frigidaire,29.17
"445 L 2 Star Frost Free Double Door Bottom Mount Refrigerator Appliance (2023 Model, HRB-4952BIS-P, Inox Steel,Convertible)",52990.0,73990.0,600,3.7 out of 5 stars 13,3.7,13,Haier,28.38
"200 L 3 star Direct Cool Refrigerator, Dahlia Wine (RDC220C54/DWEXXXXXG)",54490.0,77490.0,600,3.8 out of 5 stars 194,3.8,194,Samsung,29.68
"240 L Protton Frost Free Multi-Door Refrigerator (FP 263D PROTTON ROY WINE STREAM (N), Red)",26990.0,37200.0,600,3.8 out of 5 stars 17,3.8,17,Haier,27.45
"236 L, 2 Star, Convertible, Digital Inverter, with Display Frost Free Double Door Refrigerator (RT28C3922S9/HL, Silver, Refined Inox, 2023 Model)",24890.0,35990.0,50,4.3 out of 5 stars 841,4.3,841,Haier,30.84
"215L 5 Star Inverter Direct-Cool Single Door Digi-Touch Refrigerator Appliance (RR23C2F359R/HL,Paradise Bloom Purple) Base Stand Drawer 2023 Model",23000.0,27999.0,600,3.7 out of 5 stars 30,3.7,30,Bosch,17.85
"VC320 Visi Cooler Plastic Single Door, 320 Liters, Black",28850.0,44990.0,600,3.5 out of 5 stars 38,3.5,38,Bosch,35.87
"564 L Inverter Frost-Free Side-by-Side Door Refrigerator with Water Dispenser (RS564N4SBNW, Black Stainless Steel Finish)",45990.0,74990.0,600,3.9 out of 5 stars 229,3.9,229,Samsung,38.67
1LTR,700.0,725.0,600,4.1 out of 5 stars 114,4.1,114,GE Appliances,3.45
"223L 3 Star Inverter Direct-Cool Single Door Refrigerator Appliance (RR24C2823CR/NL,Camellia Purple) Base Stand Drawer 2023 Model",20400.0,25999.0,600,4.2 out of 5 stars 12,4.2,12,GE Appliances,21.54
"Mini Beauty Fridge (4 Liter)-AC/DC Portable Thermoelectric Cooler and Warmer. Portable Car Mini Fridge, Store-Serums, Moisturizers, Cream, Nail Polish (AMZ22_VYBE1004)",4449.0,4449.0,600,3.4 out of 5 stars 9,3.4,9,Samsung,0.0
"200 L Direct Cool Single Door 3 Star Refrigerator (Cool Illusia, 215 IMPRO PRM 3S COOL ILLUSIA-Z)",15250.0,20850.0,600,2.3 out of 5 stars 3,2.3,3,Bosch,26.86
"SFR250GT Glass Top Deep freezer-236 Ltr (Heavy Duty Compressor, Low power Consumption)",21985.0,32849.0,600,4.1 out of 5 stars 70,4.1,70,Whirlpool,33.07
"93 L Direct Cool Single Door Mini Refrigerator (MDRD142FGF03, Bright Crystal Gray, 2023 Model)",10490.0,13990.0,600,3.9 out of 5 stars 299,3.9,299,Frigidaire,25.02
"‘A TATA Product’ 228 L 2 star Frost free Refrigerator with two separate cooling system (RFF265D/W0NPR0I0000GO, Nightangel Purple)",20490.0,36490.0,600,2.7 out of 5 stars 12,2.7,12,Haier,43.85
"47 L 2 Star Minibar Refrigerator With adjustable Temperature (2023 Model, MR60-GG, Graphite - Grey)",9999.0,11990.0,600,5.0 out of 5 stars 2,5.0,2,GE Appliances,16.61
"670 L Four Door, Triple Zones with Convertible Mode, Advanced Controls Frost Free Inverter Refrigerator(2023 Model, RM EONVELVET 685 RIT GR BK, Graphite Black)",88990.0,120000.0,600,"4.0 out of 5 stars 1,273",4.0,1273,Whirlpool,25.84
"330 L Frost-Free Triple-Door Refrigerator (FP 343D PROTTON ROY, Steel Onyx)",35350.0,48300.0,600,3.7 out of 5 stars 268,3.7,268,Samsung,26.81
