Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"Dell Professional 24 inches, 1920 x 1080 Pixels Full HD Monitor - Wall Mountable, Height Adjustable, IPS Panel with HDMI, VGA DP & USB Ports - P2422H (Black)",12099.0,34629.0,200,4.3 out of 5 stars 885,4.3,885,Dell,65.06
"ViewSonic 22 Inch Full HD 1080p LED 1920 x 1080 Pixels Backlit Display AMD Freesync Monitor with HDMI, VGA, Tilt, Eye Care Technology, SRGB104% -VA2215-H",6349.0,12900.0,50,4.3 out of 5 stars 995,4.3,995,ViewSonic,50.78
"ViewSonic 27 Inch Full HD IPS Monitor 1920 x1080 Pixels Premium, Aesthetic Design, frameless Bezel, Thin profile & unique Triangular Stand, 75Hz, Eye Care, 100%sRGB, Flicker Free ,HDMI, VGA,-VX2776-SH",11890.0,25900.0,50,"4.1 out of 5 stars 4,936",4.1,4936,ViewSonic,54.09
"Philips 276B1/94 (27"") Monitor, QHD Monitor, USB Type C Monitor, Light Sensor, Power Sensor, USB Hub, RJ 45, Built in Speaker, Height Adjustable",21700.0,44999.0,50,5.0 out of 5 stars 2,5.0,2,Philips,51.78
"Lenovo Q-Series 24 Inch (60.5Cm) 1920x1080 Pixels FHD IPS Monitor | Height Adjustment, 2X3W Speakers, 75Hz, AMD FreeSync, HDMI, DP, Smart Display Customization, Raven Black",11499.0,20490.0,200,"4.4 out of 5 stars 2,150",4.4,2150,AOC,43.88
"ZEBRONICS 22 inch 75Hz Monitor with FHD 1080p, Free sync Support, HDMI, VGA, 250 Nits max, 16.7M Colors, Built-in Speakers and Slim Bezel Less Design ZEB-S22A",5499.0,23999.0,100,4.1 out of 5 stars 173,4.1,173,Lenovo,77.09
"MSI PRO MP241X 24-Inch Full HD Computer Monitor - Professional LED Monitor with 75Hz Refresh Rate, Anti-Glare & Anti-Flicker Technology PC Monitor for Desktop (Black)",7000.0,10000.0,100,"4.3 out of 5 stars 2,340",4.3,2340,Sony,30.0
"LG 32"" (80 CM) UltraGear™ QHD Monitor (2560 X 1440 Pixels), 165 Hz, 1Ms, Nvidia G-Sync Compatible, Freesync Premium, HDR 10, Hdmi, Tilt, Height, Pivot Stand, VA Panel Gaming LCD Monitor, 32GN650 Black",22999.0,26500.0,100,"4.4 out of 5 stars 3,952",4.4,3952,LG,13.21
"Samsung 27-Inch(68.5Cm) Fhd, 1800R Curved 1,920 X 1,080 LED Monitor, Va Panel, Slim Design, AMD Freesync, Flicker Free, Hdmi, Audio Ports (Lc27R500Fhwxxl, Dark Blue Gray)",11099.0,20700.0,100,4.3 out of 5 stars 143,4.3,143,Samsung,46.38
"Lenovo L-Series 24 inch (60.45cm) FHD IPS Ultraslim Monitor| 100Hz, 4ms, AMD FreeSync, HDMI, USB-C Port, 3Wx2 Speakers, HDMI, VGA, Tilt Swivel Pivot Height Adjust Stand: For Home & Office use, L24m-40",11999.0,18690.0,100,4.2 out of 5 stars 74,4.2,74,Samsung,35.8
"Acer EK220Q 21.5 Inch (54.61 Cm) Full HD (1920x1080 Pixels) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports (Black)",349.0,799.0,50,"4.3 out of 5 stars 2,857",4.3,2857,Acer,56.32
"Hoss® Monitor Stand for Desk -Three Level Height Adjustable with Cable Management, for Monitors 24"",27"",29"" and 32"" Inch | Laptop | iMac | CPU | Printer | Desk Organizer [Black 1-Pack]",946.0,1599.0,200,4.4 out of 5 stars 305,4.4,305,LG,40.84
"HP M27f 27-inches 68.6cm 1920 x 1080 Pixels Eye-Safe Certified Full HD IPS 3-Sided Micro-Edge Monitor, 75Hz, AMD Free Sync with 1xVGA, 2xHDMI 1.4 Ports, 300 nits 2H0N1AA, M27f FHD Monitor Silver",12999.0,18060.0,100,"4.3 out of 5 stars 3,421",4.3,3421,HP,28.02
Acer XZ306CX 29.5 Inch Ultrawide 21:9 1500R Curve 2560 X 1080 Monitor I 1 MS VRB I 200 Hz Refresh Rate I HDR 400 I DCI-P3 93% I AMD Free Sync I 2XHDMI 1XDP I Stereo Speakers I Eye Care Features,21989.0,35000.0,100,4.2 out of 5 stars 341,4.2,341,Acer,37.17
"WE CLEVER Heavy duty Dual monitor stand Mount, Height Adjustable desk C clamps & Mounting holes, Full motion Tilt & Swivel Monitor Arms, For 13"" - 30 inches computer screens 20kg Each arm (Black)",1894.0,4199.0,100,4.3 out of 5 stars 506,4.3,506,Philips,54.89
"Acer ED240Q S3 23.6 Inch Full HD 1500R Curve VA LCD Monitor with Backlit LED I 1 MS VRB, 180Hz Refresh I 250 Nits I 2xHDMI 1xDP Ports with HDMI & DP Cable I Eye Care Features I Stereo Speakers I Black",7299.0,13999.0,50,5.0 out of 5 stars 3,5.0,3,Acer,47.86
Acer SA272U E 27 Inch WQHD 2560x1440 Resolution IPS Ultra Slim (7.2mm) Backlight LED LCD Monitor I 100Hz Refresh I 1 MS VRB I HDR 10 I AMD Free Sync I 2xHDMI 1xDP I Stereo Speakers I Eye Care I White,12469.0,16999.0,50,4.3 out of 5 stars 28,4.3,28,Acer,26.65
"Dell S2421HNM (60.4 cm) FHD 1920x1080 @75Hz, Ultra Thin Bezel, Premium IPS Panel: 250 Nits & 99% sRGB, Response Time: Upto 4ms, AMD Free Sync, Blue Light Hardware Filter, Flicker Free",9899.0,24789.0,50,"4.4 out of 5 stars 2,755",4.4,2755,Dell,60.07
"LG Ultragear Gaming 24 Inch (60.3 Cm) Full HD (1920 x 1080) Pixels LCD Monitor 165Hz, 1ms, Freesync Premium, HDMI x 2, Display Port, HP Out, Reader Mode, VA, Flicker Safe - 24GQ50F (Black)",10999.0,18000.0,50,4.3 out of 5 stars 538,4.3,538,LG,38.89
"Lenovo L-Series 68.58 Cm (27 Inch) (68.58 Cm) FHD IPS Ultraslim Monitor, 1920 x 1080 Pixels |16.7 Mn Colors, 75Hz, 4ms, AMD FreeSync, HDMI, TUV Eye Comfort & Low Blue Light, Raven Black",9999.0,19890.0,100,4.4 out of 5 stars 406,4.4,406,ASUS,49.73
"BenQ Gw2790Qt 27 Inch (68 Cm) IPS Qhd 75Hz Monitor-Height Adjust,99% Srgb,Eye Safe Certified,Brightness Intelligence,Noise Filter Speakers,USB-C(Pd 65W),Hdmi,Dp,USB Hub,Coding Mode,Daisy Chain(White)",24990.0,34990.0,100,4.2 out of 5 stars 623,4.2,623,BenQ,28.58
"LG Electronics Ultragear 21:9 Curved Gaming LED Monitor 86.42 Cm (34 Inch),Qhd 3440 X 1440,5Ms,160Hz,AMD Freesync Premium,HDR 10,Srgb 99%,Height Adjust Stand,Dp,Hdmi,Speaker,Headphone Out,34Gp63A",34199.0,49000.0,100,4.2 out of 5 stars 70,4.2,70,LG,30.21
"LG Ultragear Gaming Monitor(27"") Qhd IPS Display(2560 * 1440),Smooth Gameplay:165Hz & 1Ms,HDR 10,Srgb 99%(Typ.),G-Sync,AMD Freesync Premium,Anti-Glare,Height,Pivot,Hdmi,Dp,Hp Out,27Gr75Q,Black",23599.0,36000.0,100,4.3 out of 5 stars 39,4.3,39,LG,34.45
"Samsung 27-inch(68.58cm) LCD M5 FHD Smart Monitor, Mouse & Keyboard Control, Smart TV apps, IoT Hub, Office 365, Apple Airplay, Dex, Speakers, Remote, Bluetooth (LS27CM500EWXXL, Black)",17099.0,31800.0,100,"4.1 out of 5 stars 2,784",4.1,2784,Samsung,46.23
"Dell-D1918H (46 cm) HD Monitor 1366 X 768 at 60Hz, TN Panel, Brightness 200 cd/m², Contrast Ratio 600:1, 16.7m Colours, Colour Gamut 72% NTSC (CIE 1931), Anti-Glare, Flicker Free, 3 Year Warranty",6094.0,13059.0,100,"4.1 out of 5 stars 1,417",4.1,1417,BenQ,53.33
"LG Electronics 24 Inch (60.9Cm) Full Hd Monitor with IPS Panel(1920X1080 Pixel),1Ms,75Hz,AMD Free-Sync with Gaming Mode,3-Side Borderless Design,Vga,Hdmi,Display Port,Tilt Stand - 24Mp60G (Black)",7999.0,17000.0,50,"4.4 out of 5 stars 3,378",4.4,3378,LG,52.95
"LG Electronics 24 Inch (60.9Cm) Full Hd Monitor with IPS Panel(1920X1080 Pixel),1Ms,75Hz,AMD Free-Sync with Gaming Mode,3-Side Borderless Design,Vga,Hdmi,Display Port,Tilt Stand - 24Mp60G (Black)",7999.0,17000.0,200,"4.4 out of 5 stars 3,378",4.4,3378,LG,52.95
"LG - 19M38HB, 19 Inch (47cm) 1366 X 768 Pixels, Led HD Ready Monitor, TN Panel with VGA, Hdmi Ports (Black)",5299.0,9200.0,100,"4.1 out of 5 stars 2,238",4.1,2238,LG,42.4
"LG 24 inch (60.4 cm) IPS FHD (1920 x 1080 Pixels), Height Adjust, Display Port, HDMI, AMD FreeSync, 75 Hz Refresh, Black Color - 24MP450",8449.0,17100.0,50,"4.2 out of 5 stars 2,708",4.2,2708,LG,50.59
"BenQ EW3270U 32""/80cm LED 3840 x 2160 Pixels Premium HDR 4K Bezel-Less Monitor, Anti-Glare, Brightness Intelligence Plus, AMD Freesync, Speakers, 95% DCI-P3, HDMI, DP, USB-C (Black)",26500.0,39990.0,50,"4.1 out of 5 stars 3,210",4.1,3210,BenQ,33.73
Amazon Basics 2-tier Wooden Monitor Riser Stand with Storage Organizer (Black),806.0,2999.0,50,3.7 out of 5 stars 28,3.7,28,BenQ,73.12
"Samsung 24-Inch(60Cm) Fhd Odyssey G3 Gaming, 165 Hz, 1Ms Flat LED Monitor, 1920 X 1080 Pixels, Height Adjustable Stand, Bezel Less, Eye-Saver, AMD Freesync Premium (Ls24Ag320Nwxxl, Black)",12399.0,20300.0,50,4.2 out of 5 stars 38,4.2,38,Samsung,38.92
"WE CLEVER Monitor Mount and Laptop Tray, 2-in-1 LCD Monitor Desk Mount for 1 Laptop Notebook up to 17"" & 1 Screen up to 27"", Fully Adjustable Monitor Arm, 360 Degree Swivel Rotation, Heavy Duty Monitor & Laptop Stand",1999.0,4999.0,50,4.1 out of 5 stars 4,4.1,4,AOC,60.01
"INF Dust Proof Water Proof Washable LCD/LED Monitor Cover for Dell 27 Inch (Black), Nylon",299.0,999.0,100,4.5 out of 5 stars 239,4.5,239,Samsung,70.07
"LG Ultrawide 34 Inches (87 cm) WFHD 2560 X 1080 Pixels IPS Display - HDR 10, AMD Freesync, 75Hz Refresh Rate, Srgb 98%, HDMI X 2, Audio Out - Heigh Adjustable Stand - 34WP550 (Black)",24199.0,41000.0,100,4.1 out of 5 stars 73,4.1,73,LG,40.98
"BenQ MOBIUZ EX2710S 27""(68cm) IPS Bezel-Less HDR Gaming Monitor with Height Adjust-Full HD,99% sRGB,165Hz,1ms MPRT, AMD FreeSync Premium,Black Equalizer,treVolo Speakers,HDMI,DP(Dark Grey)",18750.0,29990.0,50,"4.6 out of 5 stars 2,400",4.6,2400,BenQ,37.48
FRONTECH High-Performance 19-inch LED Backlit Monitor | 1440x900 Ideal Resolution | 75Hz Refresh Rate | VGA/HD Video Input | 1-Year Warranty (MON-0001),3250.0,7500.0,100,3.3 out of 5 stars 257,3.3,257,BenQ,56.67
"Acer EB321HQ 31.5 Inch (80.01 Cm) IPS Full HD (1920 x 1080) Pixels LCD Monitor with LED Backlight I 300 Nits Brightness I HDMI, VGA Ports I Eye Care Features, Blue Light Filter, Flickerless (Black)",12549.0,27500.0,100,4.0 out of 5 stars 789,4.0,789,Acer,54.37
"Consistent 17' Inch Led Monitor 1804, Black, Pack of 1",2450.0,4500.0,100,3.3 out of 5 stars 475,3.3,475,Samsung,45.56
"LG Ultragear QHD Nano IPS (27 inches / 68.5 cm) 165 Hz, 180 Hz 1ms, Nvidia G-Sync Compatible, FreeSync Premium, VESA Display HDR 400, HDMI, Gaming Monitor 27GP850 2560 x 1440 Pixels, Black",32499.0,47500.0,50,4.4 out of 5 stars 120,4.4,120,LG,31.58
"LG 27UP650-W 27 Inche (68.4 Cm) 27 (68.4cm) UHD (3840 x 2160 Pixels) 4K IPS Display, VESA DisplayHDR 400, Immersive Gaming Experience, AMD FreeSync, Ergonomic Design (Silver)",25999.0,39500.0,50,"4.3 out of 5 stars 3,838",4.3,3838,LG,34.18
"LG 87 cm (34 Inches) UltraWide Full HD (2560 x 1080) Pixels Display - HDR 10, AMD Free sync, IPS with sRGB 95%, Multitasking, Flicker Safe, Reader Mode, HDMI, Headphone Out and Gaming Monitor-34WP500",23099.0,40000.0,50,4.2 out of 5 stars 187,4.2,187,LG,42.25
"GIGABYTE G24F 2 23.8 Inch (60.452 Cm), 165Hz (180Hz Oc) Gaming Led Monitor with 1920 X 1080 Pixels SS IPS Display, 1Ms (Mprt) Response Time, 95% DCI-P3/125% sRGB, HDR Ready, Freesync Premium (Black)",12989.0,38000.0,50,4.2 out of 5 stars 90,4.2,90,BenQ,65.82
"Dell-Se2222H(55.88 Cm) Fhd Monitor 1920 X 1080 At 60Hz,Va Panel,Anti-Glare 3H Hardness,Brightness 250 Cd/M²,Tilt Adjustment,16.7M Colours,Led Backlight Hdmi(Hdcp 1.4)Vga,3 Year Warranty,Black",8299.0,11000.0,50,"4.2 out of 5 stars 2,227",4.2,2227,ASUS,24.55
Jin Office Wall Mounted Monitor Stand for 13-32 Inch Monitors| 8Kg Weight Capacity| Monitor Stand for Wall | Adjustable Metal Wall Monitor Mount | Pneumatic Adjustable Monitor Arm,3224.0,6518.0,50,4.4 out of 5 stars 182,4.4,182,Lenovo,50.54
"Acer V196Hql 18.5 Inch Hd Led Backlit LCD Monitor with Vga and Hdmi Port, Black",4700.0,11600.0,50,4.0 out of 5 stars 151,4.0,151,Acer,59.48
"ZEBRONICS AC32FHD LED Curved 75Hz 80cm (32"") 1920x1080 FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Wall Mount Facility & Zeb-Transformer Gaming Keyboard",11948.0,31598.0,50,3.9 out of 5 stars 10,3.9,10,Samsung,62.19
"INF Dust Proof Water Proof Washable LCD/LED Monitor Cover for Dell 24 Inch (Black), Nylon",299.0,999.0,50,4.3 out of 5 stars 109,4.3,109,HP,70.07
"Dell Professional 27 inches, 1920 x 1080 Pixels Full HD Monitor - Wall Mountable, Height Adjustable, IPS Panel with HDMI, VGA DP & USB Ports - P2722H (Black)",15920.0,40789.0,50,4.2 out of 5 stars 368,4.2,368,Dell,60.97
"ViewSonic 16 Inch Full HD Portable Monitor 1920x1080 IPS Panel, 60Hz, USB Type-C One Cable Solution 60W Charge Back, Speaker, Eye Care, Foldable Stand, Sleeve Case 2 x USB-C 3.2, 1 x Mini HDMI -VA1655",12799.0,23600.0,50,"4.3 out of 5 stars 1,095",4.3,1095,ViewSonic,45.77
"ViewSonic Omni 27 Inch 180Hz IPS Full HD 1920x1080 Pixels Gaming LED Monitor,1ms, HDR10, Free Sync,104% sRGB, Eye Care, Wall Mount, Tilt, 2 x HDMI, 1 x Display Port, Wide View Angle- VX2779-HD-PRO",11990.0,19900.0,50,"4.0 out of 5 stars 3,190",4.0,3190,ViewSonic,39.75
"LG 43"" Ultrafine™ Smart Monitor UHD 4K IPS (3840 * 2160), HDR 10, Wireless Connectivity, webOS, AirPlay 2, USB Type-C (65W PD), Speakers 10WX2, Magic Remote, HDMIx2, DP, HP Out, 43SQ700 (White)",31000.0,67000.0,50,3.4 out of 5 stars 58,3.4,58,LG,53.73
"OnePlus 24 in Full Hd LCD Monitor Led Backlit IPS Panel with 3-Side Bezel Less,USB Type-C Connectivity with 18W Charging,8 Mm Slim,Flicker Free Monitor (Response Time: 5 Ms,75 Hz Refresh Rate),Black",8499.0,19999.0,50,3.7 out of 5 stars 108,3.7,108,ASUS,57.5
SooPii [100% Made-in-India] Super Strong Heavy Duty Engineered Wood Monitor Stand / Monitor Riser / Laptop Stand / Laptop Shelf / for All Size Screen / Desk Organiser / Laptop Stand / Printer Stand for Home & Office [Size - 23.5 Lenght X 8 Width X 4.5 Height Inches] (Multi Colour),565.0,1495.0,50,4.0 out of 5 stars 137,4.0,137,ViewSonic,62.21
"ViewSonic 32 inch FHD HDR10 sRGB 104% IPS Wide Monitor with Slim Bezel, Aesthetic Design, Metallic Triangle Sliver Stand, Dual Speaker, 75Hz, Eye-Care, Flicker Free HDMI, Display Port- VX3276-MHD-3",14999.0,25900.0,50,"4.1 out of 5 stars 4,936",4.1,4936,ViewSonic,42.09
"MSI Optix MAG342CQR 34 Inch (86.36 cm) Curved Gaming LCD Monitor - 21:9 UWQHD 3440 x 1440 Pixels, 1ms Response Time/1500R/144Hz/Night Vison/AMD Adaptive Sync/Mystic Light RGB, Black",31999.0,81360.0,50,4.2 out of 5 stars 38,4.2,38,Samsung,60.67
Amazon Basics 2-tier Wooden Monitor Riser Stand with Storage Organizer and Cellphone Holder (Black),749.0,2999.0,50,3.9 out of 5 stars 33,3.9,33,Samsung,75.03
"BenQ EW2880U 28 Inch/71 cms 3840 x 2160 Pixels Premium HDR IPS 4K Bezel-Less Monitor with Remote Control, AMD Freesync, Premium Sound with TreVolo, 90% DCI-P3, HDMI, DP, USB-C(PD 60W)(Black)",28500.0,39990.0,50,4.4 out of 5 stars 204,4.4,204,BenQ,28.73
Acer SA241YH 23.8 Inch Full HD VA Panel Ultra Thin LCD Monitor with LED Back Light I 100 Hz Refresh I 1 MS VRB I Frameless I AMD Free Sync I Eye Care Features I VGA & HDMI I Stereo Speakers (Black),6999.0,10199.0,50,4.2 out of 5 stars 306,4.2,306,Acer,31.38
"LG 80 cm (31.5 Inches) UHD 4K (3840x2160) Pixels IPS Display Monitor - HDR 10, AMD Free sync, DCI-P3 95%, Speaker (5W x 2 | 2.0ch), Flicker Safe, Reader Mode, HDMI, DisplayPort - 32UN650-W, Silver",349.0,799.0,50,4.3 out of 5 stars 109,4.3,109,LG,56.32
"ZEBRONICS EA124 LED Monitor with FHD 1920x1080, IPS Display, 75Hz Refresh Rate, 16.7M Colors, 16:9 Aspect Ratio, 250 nits Brightness (max), Ultra Slim Bezel, Built-in Speakers, Metal stand, Dual Input",6699.0,24999.0,100,3.4 out of 5 stars 6,3.4,6,Samsung,73.2
INF Dust Proof Water Proof LCD/LED Monitor Cover for HP 27 Inch (Grey),299.0,999.0,50,4.4 out of 5 stars 36,4.4,36,ViewSonic,70.07
"ViewSonic 32 Inch Full HD 1920 x 1080 Resolution IPS FreeSync Wide Monitor 75Hz Refresh Rate, 3-Side Borderless, Dual Speaker, HDMI,VGA, Wall Mount, Eye-Care, Flicker Free, 104% sRGB -VA3209-MH.",13241.0,26700.0,50,4.3 out of 5 stars 995,4.3,995,ViewSonic,50.41
INVISIBLE BED Dual Monitor Engineered Wood Riser Stand for 2 Monitors; Extra Long; Desk & Table Top Organiser (100 x 21 x 11.8 cm; Glossy White Finish; Made in India),1994.0,2699.0,50,"4.6 out of 5 stars 1,095",4.6,1095,NEC,26.12
"Acer K273E 27 Inch IPS Full Hd LCD Monitor with Led Back Light|1Ms Vrb 100Hz Refresh Rate|AMD Free Sync Technology|Zero Frame Design|1 X Vga 1 X Hdmi with Inbox Hdmi Cable|Stereo Speakers,Black",8999.0,12999.0,50,4.0 out of 5 stars 22,4.0,22,Acer,30.77
