Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"189L 5 Star, Inverter, Direct-Cool Single Door Refrigerator (RR21C2H25UZ/HL,Midnight Blossom Blue) Base Stand Drawer, 2023 Model","₹18,900","24,999",,4.0 out of 5 stars 75
"SFR350DDU Double Door Convertible Deep Freezer-346 Ltr (4 yrs Compressor Warranty, Low power Consumption)","₹22,470","33,986",,4.2 out of 5 stars 359
"240 L 2 Star Frost Free Inverter Double Door Top Mount Refrigerator (2023 Model, HEF-252DS-P, Dazzle Steel, Convertible)","₹21,990","31,490",100+ bought in past month,4.2 out of 5 stars 747
"183 L, 2 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C2412GS/NL, Gray Silver, 2023 Model)","₹14,190","17,999",100+ bought in past month,"4.2 out of 5 stars 7,602"
235 L 2 Star Frost Free Double Door Refrigerator (Gross Cap 265 ltr NEO DF278 PRM GERMAN STEEL(2s)-TL),"₹21,990","30,200",200+ bought in past month,4.2 out of 5 stars 874
"223 L 2 Star Nano Shield Technology, Inverter Frost Free Double Door Refrigerator(2023 Model, RF EON 244B RI ST GL, Steel Glow)","₹19,990","33,690",200+ bought in past month,"3.9 out of 5 stars 1,329"
"240 L Frost Free Triple-Door Refrigerator(FP 263D Protton Roy, Alpha Steel)","₹25,400","30,500",200+ bought in past month,"4.0 out of 5 stars 2,670"
"184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE CLS 2S SHERRY WINE-Z, Red, 2023 Model)","₹11,990","17,750",200+ bought in past month,4.1 out of 5 stars 855
"175 L 2 Star Direct Cool Single Door Refrigerator Appliance (2023 Model, HED-182ME-N, Marine Erica)","₹11,676","16,490",100+ bought in past month,4.0 out of 5 stars 165
"185L 2 Star Direct Cool Single Door Refrigerator Appliance (HED-19TMF-N, Marine Peony)","₹12,990","18,490",100+ bought in past month,4.2 out of 5 stars 217
"242 L 2 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-N292DPZY, Shiny Steel, Smart Connect & Multi Air Flow)","₹23,990","31,199",100+ bought in past month,4.2 out of 5 stars 214
"185 L 4 Star Direct-Cool Smart Inverter Compressor Single-Door Refrigerator (GL-D199OERY, Ebony Regal, Base stand with Drawer, 2023 Model)","₹16,690","21,299",50+ bought in past month,"4.3 out of 5 stars 2,794"
"343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze)","₹37,990","50,799",100+ bought in past month,4.2 out of 5 stars 982
"42 L 5 Star Mini Bar Single Door Refrigerators (HRD-55KS, Black Steel)","₹9,999","13,490",,"4.3 out of 5 stars 2,126"
Relay and Overload Compatible with Whirlpool Single Door Refrigerator (White),₹450,,,3.9 out of 5 stars 34
"42 L 5 Star Mini Bar Single Door Refrigerators (HRD-55KS, Black Steel)","₹9,999","13,490",600+ bought in past month,"4.3 out of 5 stars 2,126"
"42 L 5 Star Mini Bar Single Door Refrigerators (HRD-55KS, Black Steel)","₹9,999","13,490",,"4.3 out of 5 stars 2,126"
