Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"Bosch 7 kg 5 Star Fully-Automatic Front Loading Washing Machine (WAJ2416SIN, Silver, AI active water plus, In-Built Heater)",30490.0,48590.0,600,"4.4 out of 5 stars 3,063",4.4,3063,Bosch,37.25
"Bosch 8 kg 5 Star Fully-Automatic Front Loading Washing Machine (WAJ28262IN, Silver, AI active water plus, In-Built Heater)",34990.0,58490.0,1000,"4.4 out of 5 stars 2,631",4.4,2631,Bosch,40.18
"IFB 6 Kg 5 Star AI Powered Fully Automatic Front Load Washing Machine 2X Power Steam (DIVA AQUA GBS 6010, 2023 Model, Grey, In-built Heater, 4 years Comprehensive Warranty)",23490.0,29990.0,600,"4.0 out of 5 stars 2,772",4.0,2772,IFB,21.67
"Samsung 8 kg, AI Control, Wi-Fi, Hygiene Steam with Inbuilt Heater, Digital Inverter, Fully-Automatic Front Load Washing Machine (WW80T504DAX1TL, Inox)",36990.0,55900.0,200,"4.1 out of 5 stars 12,621",4.1,12621,Samsung,33.83
"Whirlpool 7.5 Kg 5 Star Ace Supreme Semi-Automatic Top Loading Washing Machine (ACE 7.5 SUPREME, Grey Dazzle, Fast Drying)",10770.0,14400.0,700,"4.3 out of 5 stars 5,336",4.3,5336,Whirlpool,25.21
"Samsung 7 kg, 5 star, Semi-Automatic Washing Machine (WT70M3000UU/TL, Air Turbo Drying, LIGHT GRAY)",11190.0,13500.0,600,"4.3 out of 5 stars 6,185",4.3,6185,Samsung,17.11
"Samsung 8 kg, 5 Star, Digital Inverter, Motor, Fully-Automatic Front Load Washing Machine (WW80T4040CE1TL, Hygiene Steam, White)",32990.0,45000.0,400,"4.4 out of 5 stars 1,595",4.4,1595,Samsung,26.69
"Godrej 7 Kg 5 Star I-Wash Technology Fully Automatic Top Load Washing Machine (WTEON 700 5.0 AP GPGR, Graphite Grey, With Toughened Glass Lid)",13990.0,19890.0,500,"4.1 out of 5 stars 1,592",4.1,1592,Godrej,29.66
"IFB 7 Kg 5 Star AI Powered Front Load Washing Machine 2X Power Steam (DIVA AQUA MSS 7010, 2023 Model, Metallic Silver, In-built Heater, 4 years Comprehensive Warranty)",28990.0,34690.0,300,3.9 out of 5 stars 825,3.9,825,IFB,16.43
"IFB 8 Kg 5 Star AI Powered Fully Automatic Front Load Washing Machine, 2X Power Steam (SENATOR NEO MXS 8012, 2023 Model, Mocha, In-built Heater, 4 years Comprehensive Warranty)",35980.0,48990.0,300,4.1 out of 5 stars 315,4.1,315,IFB,26.56
"Samsung 6 kg, 5 star, Digital Inverter Motor, Fully-Automatic Front Load Washing Machine (WW60R20GLMA/TL, Hygiene Steam, DA WHITE)",23490.0,26900.0,600,"4.4 out of 5 stars 8,141",4.4,8141,Samsung,12.68
"Panasonic 6 Kg 5 Star Fully-Automatic Top Load Washing Machine ( NA-F60LF1HRB, Grey, Durable Metal Body, 8 Wash Program, Aquabeat wash technology, One touch smart wash, 2022 model)",13490.0,20000.0,400,"4.3 out of 5 stars 7,438",4.3,7438,Panasonic,32.55
"Samsung 7 kg, 5 Star, AI Control, Wi-Fi, Digital Inverter, Motor, Fully-Automatic Front Load Washing Machine (WW70T502NAN1TL, Hygiene Steam, Inox)",32490.0,48500.0,300,"4.4 out of 5 stars 1,243",4.4,1243,Samsung,33.01
"Samsung 6.5 kg, 5 star, Semi-Automatic Washing Machine (WT65R2200LL/TL, Air Turbo Drying, LIGHT GRAY)",9990.0,12500.0,400,4.0 out of 5 stars 877,4.0,877,Samsung,20.08
"Panasonic 8 Kg Wifi Built-In Heater Fully-Automatic Top Load Smart Washing Machine (NA-F80AH1CRB,Charcoal Inox Grey, Compatible with Alexa, 15 Wash Program)",26490.0,37500.0,1000,3.8 out of 5 stars 14,3.8,14,Panasonic,29.36
"Acer 7.5 Kg Halo Wash Series Fully-Automatic Top Load Washing Machine (AiSense, HelixFlow Pulsator, Pro-Foam Tub, 5 Star Energy Rating, CareTec Wash, AR75FATLP1GT, 2023 Model, Grey)",14999.0,35999.0,1000,3.7 out of 5 stars 14,3.7,14,Kenmore,58.33
"Panasonic 7 Kg Wifi  Fully-Automatic Top Loading Smart Washing Machine (NA-F70A10LRB, Silver, Compatible with Alexa)",21690.0,29500.0,1000,4.4 out of 5 stars 131,4.4,131,Panasonic,26.47
"LG 8.5 kg 5 Star Semi-Automatic Top Load Washing Machine (P8530SRAZ, Burgundy, Roller Jet Pulsator)",14490.0,19990.0,300,"4.3 out of 5 stars 3,596",4.3,3596,LG,27.51
"LG 6.5 Kg 5 Star Inverter Direct Drive Fully Automatic Front Load Washing Machine Appliance (FHM1065SDW, Steam Wash, In-Built Heater, Touch Panel, White)",24990.0,37990.0,300,4.4 out of 5 stars 781,4.4,781,LG,34.22
Whirlpool 7.0 Kg 5 Star Ace Supreme Semi-Automatic Top Loading Washing Machine  (ACE SUPREME RYL SRS 7.0 GREY DAZZLE (5YR),9990.0,13550.0,100,"4.2 out of 5 stars 10,573",4.2,10573,Whirlpool,26.27
"LG 9 Kg 5 Star Wi-Fi Inverter AI Direct Drive Fully-Automatic Front Load Washing Machine with In-Built Heater (FHP1209Z5M, 6 Motion DD & Steam for Hygiene Wash, Middle Black)",39990.0,56990.0,300,4.4 out of 5 stars 234,4.4,234,LG,29.83
"Haier 6 Kg Fully Automatic Washing Machine with Oceanus Wave Drum, Magic Filter, Balance clean Pulsator, 8 Wash Program (HWM60-AE, Titanium)",12690.0,22900.0,300,"4.2 out of 5 stars 1,039",4.2,1039,Kenmore,44.59
"ROMINO Latest Mini Washing Machine Portable Folding Washing Machine Bucket Washer Mobile Foldable Washing & Spin Dry for Camping,Travel, Lightweight and Easy to Carry - 0.8kg",2899.0,9999.0,200,4.4 out of 5 stars 154,4.4,154,GE Appliances,71.01
"LG 8 Kg 5 Star Inverter Direct Drive Touch Panel Fully Automatic Front Load Washing Machine (FHM1408BDM, Steam for Hygiene, In-Built Heater, 6 Motion DD, Middle Black)",34990.0,47990.0,300,4.2 out of 5 stars 491,4.2,491,LG,27.09
"Voltas Beko 7Kg Semi Automatic Top Loading Washing Machine (WTT70DLIM,Burgundy)",8575.0,12490.0,1000,3.9 out of 5 stars 749,3.9,749,Voltas,31.35
Whirlpool 8 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE 8.0 TRB DRY GREY DAZZLE (10 YR)-NH),12270.0,19700.0,300,4.2 out of 5 stars 751,4.2,751,Whirlpool,37.72
"Samsung 7 kg, 5 Star, Digital Inverter, Motor, Fully-Automatic Front Load Washing Machine (WW70T4020EE1TL, Hygiene Steam, White)",29990.0,40300.0,200,"4.3 out of 5 stars 1,275",4.3,1275,Samsung,25.58
"STRERELLI Mini Washing Machine Portable Folding Washing Machine Bucket Washer Mobile Foldable Washing & Spin Dry for Camping,Travel, Lightweight and Easy to Carry (1.8 KG)",1995.0,4999.0,100,3.6 out of 5 stars 14,3.6,14,GE Appliances,60.09
"Whirlpool Scalegon For FRONT / TOP LOADING Washing Machine (Scale Remover) (5, 500GM)",499.0,0.0,300,4.0 out of 5 stars 66,4.0,66,Whirlpool,0.0
"Voltas Beko 7 Kg 5 Star Fully-Automatic Top-Loading Washing Machine (WTL70, Dark Grey, 2023 Model, Monsoon Dry)",16990.0,29990.0,1000,3.8 out of 5 stars 129,3.8,129,Voltas,43.35
"LG 11 Kg 5 Star Wind Jet Dry Rat Away Technology Semi-Automatic Top Loading Washing Machine (P1155SKAZ, Roller Jet Pulsator, Punch + 3, Middle Black)",18990.0,25990.0,100,"4.4 out of 5 stars 1,616",4.4,1616,LG,26.93
"LG 8 Kg 5 Star Inverter Direct Drive Fully Automatic Front Load Washing Machine (FHM1408BDW, Steam Wash, In-Built Heater, Touch Panel, White)",32990.0,42990.0,200,4.3 out of 5 stars 510,4.3,510,LG,23.26
Whirlpool 9 Kg 5 Star Bloomwash Pro Fully-Automatic Top Loading Washing Machine - Built In Heater (360 BW PRO H 9.0 MIDNIGHT GREY 10YMW),22990.0,30750.0,100,"4.0 out of 5 stars 1,768",4.0,1768,Whirlpool,25.24
"Whirlpool 9kg 5 Star Turbodry Semi-Automatic Top Loading Washing Machine (Ace 9.0 TRB DRY Grey Dazzle, 10Yr -NH, 10 Min Quick Drying, 10Yr Warranty)",14240.0,19900.0,100,4.0 out of 5 stars 923,4.0,923,Whirlpool,28.44
"Samsung 7 kg, 5 star, Eco Bubble Technology with Super Speed, Digital Inverter, Motor, Soft Closing Door, Fully-Automatic Top Load Washing Machine (WA70BG4545BGTL, Light Gray)",19490.0,24000.0,200,"4.2 out of 5 stars 1,104",4.2,1104,Samsung,18.79
"IFB 6.5 Kg 5 Star Fully Automatic Top Load Washing Machine Aqua Conserve (TL-REW 6.5KG AQUA, White, Hard Water Wash, 4 Years Comprehensive Warranty)",16480.0,19990.0,200,"4.2 out of 5 stars 3,073",4.2,3073,IFB,17.56
"IFB 7 Kg 5 Star Fully Automatic Front Load Washing Machine 2X Power Steam (NEO DIVA BXS 7010, White & Black, In-built Heater, 4 years Comprehensive Warranty)",28990.0,35490.0,100,"4.2 out of 5 stars 2,187",4.2,2187,IFB,18.32
"IFB 6.5 Kg 5 Star Fully Automatic Front Load Washing Machine 2X Power Steam (ELENA SXS 6510, Silver, In-built Heater, 4 years Comprehensive Warranty)",24990.0,31290.0,100,"4.1 out of 5 stars 1,770",4.1,1770,IFB,20.13
"IFB 8.0 Kg Fully-Automatic Top Loading Washing Machine (TL-SBRS 8.0 KG Aqua, Brown, 2X Power Steam, 4 Years Comprehensive Warranty)",27490.0,32950.0,100,4.1 out of 5 stars 534,4.1,534,IFB,16.57
"Haier 8 Kg 5 Star Inverter Motor Fully Automatic Front Load Washing Machine Appliance (HW80-IM12929C, 525 Super Drum, Puri Steam, 2023 Model, White)",29990.0,53500.0,100,4.5 out of 5 stars 140,4.5,140,Maytag,43.94
"IFB 8 Kg 5 Star AI Powered Fully Automatic Front Load Washing Machine, 2X Power Steam (SENATOR NEO SXS 8012, 2023 Model, Silver, In-built Heater, 4 years Comprehensive Warranty",10999.0,16999.0,100,4.2 out of 5 stars 684,4.2,684,IFB,35.3
"Black and Decker 8.0 Kg 5 Star Fully-Automatic Front Loading Washing Machine(2023 Model, Bxwd01280In, White, 1400 Rpm, In-Built Heater, Steam Wash, Bldc Motor Drive)",28990.0,41999.0,1000,4.5 out of 5 stars 15,4.5,15,Kenmore,30.97
DMR Model -DMR 30-1208 Portable 3 kg 4 Star Single Tub Top Load Mini Washing Machine with 1.5 kg Dryer Basket (Blue) - with 1 year Spare Supply Warranty,5299.0,6499.0,100,"3.6 out of 5 stars 2,773",3.6,2773,GE Appliances,18.46
"Samsung 8 Kg '5-star Ecobubble™ Wi-Fi Inverter Fully-Automatic Top Load Washing Machine Appliance (WA80BG4546BRTL, Rose Brown), Bubble Storm & Super Speed Technology",20780.0,29500.0,50,3.9 out of 5 stars 65,3.9,65,Samsung,29.56
Hilton 3 kg Single-Tub Washing Machine with Spin Dryer Portable Single Tub Washer - The Laundry Alternative Portable Clothes Washer Travel Washing Machine With Spin Dryer. (Blue),4989.0,5999.0,100,"3.6 out of 5 stars 1,292",3.6,1292,Miele,16.84
"LG 8.5 Kg 5 Star Wind Jet Dry Rat Away Technology Semi-Automatic Top Loading Washing Machine (P8535SKMZ, Roller Jet Pulsator, Collar Scrubber, Middle Black)",17190.0,21490.0,100,"4.4 out of 5 stars 1,840",4.4,1840,LG,20.01
"Samsung 9 kg, 5 star, Eco Bubble Technology, Wi-Fi, Digital Inverter, Motor, Soft Closing Door, Fully-Automatic Top Load Washing Machine (WA90BG4542BDTL, Versailles Gray)",24990.0,30500.0,50,4.1 out of 5 stars 804,4.1,804,Samsung,18.07
"Bosch 8 kg 5 Star Fully-Automatic Front Loading Washing Machine (WAJ2846PIN, Titanium, AI active water plus, In-Built Heater)",35990.0,59490.0,100,3.7 out of 5 stars 24,3.7,24,Bosch,39.5
"Godrej 6 Kg 5 Star Digi-inverter Fully-Automatic Front Load Washing Machine (2024 Model, WFEON HYS 6010 5 IJBT PLWH, With Steam Wash & 1000 RPM Spin Speed, Pearl White)",21490.0,38000.0,1000,4.8 out of 5 stars 12,4.8,12,Godrej,43.45
"NU 7 Kg Semi-Automatic Top Load Washing Machine with Soft Close Premium Toughened Glass Lid (WTT70GBT, Burgundy Red) 2023 Model",7990.0,12990.0,100,4.1 out of 5 stars 464,4.1,464,GE Appliances,38.49
"Godrej 7.5 Kg 5 Star Fully-Automatic Top Load Washing Machine with In Built Heater (WTEON ADR 75 5.0 FDTH GPGR, Graphite Grey)",16490.0,27710.0,100,3.9 out of 5 stars 233,3.9,233,Godrej,40.49
"Samsung 7 kg, 5 Star, Semi-Automatic Top Load Washing Machine (WT70M3200HB/TL, Air Turbo Drying, LIGHT GRAY)",11400.0,12400.0,100,4.3 out of 5 stars 673,4.3,673,Samsung,8.06
"ROMINO Latest Mini Washing Machine Portable Folding Washing Machine Bucket Washer Mobile Foldable Washing & Spin Dry for Camping,Travel, Lightweight and Easy to Carry - 0.8kg",2875.0,9999.0,1000,4.5 out of 5 stars 53,4.5,53,Maytag,71.25
"Voltas beko A Tata Product 1200 rpm 6 Kg Front Load Washing Machine with inbuilt Heater and Hygiene Wash (WFL6012B7CUSKA/WXV, White, 2023 Model)",20490.0,36990.0,50,3.8 out of 5 stars 51,3.8,51,Voltas,44.61
"Samsung 9.5 kg, 5 Star, Hexa Storm Pulsator, Semi-Automatic Top Load Washing Machine Appliance (WT95A4200LL/TL, Air Turbo Drying, LIGHT GRAY)",15497.0,19200.0,1000,4.3 out of 5 stars 189,4.3,189,Samsung,19.29
"Lloyd 7 kg Semi Automatic Top Load Washing Machine White, Maroon (GLWS705CWLRD)",8419.0,14090.0,50,4.2 out of 5 stars 13,4.2,13,Lloyd,40.25
"LG 8 Kg 5 Star Inverter Direct Drive Fully Automatic Front Load Washing Machine Appliance (FHM1408BDL, Steam, In-Built Heater, Touch Panel, Silver)",39840.0,51990.0,100,4.3 out of 5 stars 678,4.3,678,LG,23.37
"LG 10 Kg 5 Star Inverter Turbo Drum Fully Automatic Top Loading Washing Machine (T10SJMB1Z, Jet Spray+, Smart Closing Door, Middle Black)",29900.0,38990.0,1000,4.3 out of 5 stars 570,4.3,570,LG,23.31
"IFB 5.5 kg Fully-automatic Dryer (TURBO DRY EX, Silver, Wall Mountable,Anti crease)",10999.0,16999.0,100,3.8 out of 5 stars 566,3.8,566,IFB,35.3
"Samsung 9 Kg, 5 Star, Eco Bubble Technology With Super Speed, Wi-Fi, Digital Inverter, Motor, Soft Closing Door, Fully-Automatic Top Load Washing Machine (WA90BG4686BVTL, Hygiene Steam, Black Caviar)",27990.0,36000.0,50,4.3 out of 5 stars 529,4.3,529,Samsung,22.25
"DMR Model No DMR 25-1208 Single Tub Top Load 2.5 kg Portable Mini Washing Machine with 1 kg Spin Dryer Basket (DMR 25-1208 (W2Yr), Green)",5099.0,6299.0,1000,5.0 out of 5 stars 2,5.0,2,Kenmore,19.05
"Acer 6.5 Kg Halo Wash Series Fully-Automatic Top Load Washing Machine (Glass Lid, AiSense, AutoBalance, HexFin Turbo Jet Tech, SwirlWash Tech, AR65FATLP0GT, 2023 Model, Grey)",12499.0,28999.0,1000,4.1 out of 5 stars 39,4.1,39,Electrolux,56.9
"Voltas Beko, A Tata Product 6.5 Kg Fully-Automatic Top Loading Washing Machine with Dual Waterfall (WTL6504UEA/DPBPOA, Dark Grey)",12990.0,24490.0,50,3.1 out of 5 stars 15,3.1,15,Voltas,46.96
"Whirlpool 11Kg Semi-Automatic Top Loading Washing Machine (Ace XL 11, Graphite Grey (10YR)",16885.0,22500.0,100,4.1 out of 5 stars 113,4.1,113,Whirlpool,24.96
"Voltas Beko 14 Kg, 5 Star Semi-Automatic Top Load Twin Tub Washing Machine (Wtt140Agrt) Gray - Jumbo Series",14400.0,24590.0,1000,3.8 out of 5 stars 149,3.8,149,Voltas,41.44
"Samsung 7 kg, 5 star, Eco Bubble Technology, Wi-Fi, Digital Inverter, Motor, Soft Closing Door, Fully-Automatic Top Load Washing Machine (WA70BG4582BYTL, Hygiene Steam, Lavender Gray)",22490.0,28500.0,100,4.2 out of 5 stars 973,4.2,973,Samsung,21.09
"HARIVAR MART Furniture Dolly Mobile Roller, Extendable Appliance Rollers Mobile Washing Machine Base, Fridge Stand Moving Cart for Washing Machines, Refrigerators, Dryers, Dishwashers, White",999.0,999.0,1000,3.4 out of 5 stars 8,3.4,8,Maytag,0.0
"Whirlpool 7.5 Kg 5 Star Turbo Dry Semi-Automatic Top Loading Washing Machine ( ACE 7.5 TRB DRY MAX Grey Dazzle, 5 YR, 10 MIN Quick Drying)",12390.0,16650.0,50,4.0 out of 5 stars 105,4.0,105,Whirlpool,25.59
"Bosch 7 Kg 5 Star Fully-Automatic Front Loading Washing Machine (WAJ20069In, Black grey, AI Active Water Plus, In-Built Heater)",30490.0,49990.0,50,3.7 out of 5 stars 18,3.7,18,Bosch,39.01
"IFB 6.5 Kg 5 Star Fully Automatic Top Load Washing Machine Aqua Conserve (TL-RSS 6.5KG AQUA, Light Grey, Hard Water Wash, 4 Years Comprehensive Warranty)",19790.0,22050.0,1000,4.3 out of 5 stars 862,4.3,862,IFB,10.25
"Godrej 9 Kg 5 Star Active Soak Technology Semi-Automatic Top Load Washing Machine (WS EDGEPRO 90 5.0 PPB3 WNRD, Wine Red, With Rain Shower Spin)",14790.0,22000.0,1000,4.1 out of 5 stars 85,4.1,85,Godrej,32.77
"Whirlpool 7 KG 5 Star, Supersoak Technology Semi Automatic Top Load Washing Machine (ACE 7.0 Super Soak (Wine)) (Wine)",10990.0,14000.0,50,4.7 out of 5 stars 10,4.7,10,Whirlpool,21.5
"Samsung 7 Kg 5 Star Inverter Fully Automatic Top Loading Washing Machine (WA70BG4545BDTL Versailles Gray, Ecobubble)",20990.0,25000.0,1000,4.2 out of 5 stars 41,4.2,41,Samsung,16.04
"LG 8 Kg 5 Star Smart Inverter TurboDrum Fully Automatic Top Loading Washing Machine (T80SPSF1Z, Punch + 3, 2023 Model, Middle Free Silver)",21990.0,28990.0,1000,5.0 out of 5 stars 1,5.0,1,LG,24.15
"Havells-Lloyd 8.0 Kg Semi Automatic Top Load Washing Machine GLWMS80IDMDE, Dark Maroon, Active Soak",10999.0,16999.0,50,3.7 out of 5 stars 10,3.7,10,GE Appliances,35.3
"LG 7 Kg 5 Star Semi-Automatic Top Loading Washing Machine Appliance (P7010NBAZ, Dark Blue)",11991.0,16990.0,1000,4.3 out of 5 stars 100,4.3,100,LG,29.42
"IFB 5.5 kg Front Load Fully-automatic Dryer (TURBO DRY,white,Inbuilt Heater, Allergy Free Technology",10999.0,16999.0,1000,3.8 out of 5 stars 496,3.8,496,IFB,35.3
"IFB 7 Kg 5 Star Front Load Washing Machine 2X Power Steam (SERENA ZSS 7010, Silver & Black, In-built Heater, 4 years Comprehensive Warranty)",32600.0,38990.0,1000,4.3 out of 5 stars 514,4.3,514,IFB,16.39
"IFB 7.0 Kg 5 Star Top Load Washing Machine Aqua Conserve (TL-REGS 7.0KG AQUA, Medium Grey, 2X Power Steam, 4 Years Comprehensive Warranty)",20331.0,24350.0,50,3.8 out of 5 stars 53,3.8,53,IFB,16.51
"Samsung 8.5 KG 5 Star Semi-Automatic Top Load Washing Machine Appliance (WT85B4200RR/TL,LIGHT GRAY)",13849.0,18200.0,1000,4.1 out of 5 stars 44,4.1,44,Samsung,23.91
DMR 46-1218 Single Tub Washing Machine with steel dryer basket - Blue,5999.0,7999.0,50,"3.7 out of 5 stars 1,965",3.7,1965,Maytag,25.0
"Whirlpool 8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE 8.5 TURBO DRY, Wine Dazzle)",13199.0,19900.0,1000,4.3 out of 5 stars 578,4.3,578,Whirlpool,33.67
"Samsung 10 Kg 5 Star Wi-Fi Enabled Inverter Fully Automatic Top Loading Washing Machine (WA10BG4546BDTL Versailles Gray, Ecobubble)",25300.0,30990.0,50,3.5 out of 5 stars 86,3.5,86,Samsung,18.36
"TOXIC Latest Mini Washing Machine Portable Folding Washing Machine Bucket Washer Single Person Use Mobile Foldable Washing & Spin Dry for Camping,Travel, Lightweight and Easy to Carry (0.8 KG (NEW))",1987.0,4999.0,50,3.5 out of 5 stars 37,3.5,37,Kenmore,60.25
"Bosch 7 kg 5 Star Fully-Automatic Front Loading Washing Machine (WAJ24266IN, Silver, AI active water plus, In-Built Heater)",31480.0,49990.0,1000,3.4 out of 5 stars 7,3.4,7,Bosch,37.03
"IFB 10.0 Kg 5 Star Top Load Washing Machine Aqua Conserve (TL-SIBS 10.0KG AQUA, Inox, Power Dual Steam, Inbuilt Heater)",29921.0,37990.0,50,3.9 out of 5 stars 173,3.9,173,IFB,21.24
"Voltas Beko 7 Kg Semi-Automatic Top Loading Washing Machine (WTT70ALIM, Burgundy Qpaque)",8894.0,12990.0,1000,3.8 out of 5 stars 227,3.8,227,Voltas,31.53
"IFB 10 Kg 5 Star AI Eco Inverter Fully Automatic Front Load Washing Machines with Wifi (Executive Plus MXC 1014, 2023 Model, Mocha, Oxyjet™ 9 Swirl Wash, 4 Years Comprehensive Warranty)",43499.0,62990.0,1000,4.5 out of 5 stars 18,4.5,18,IFB,30.94
"IFB 7.0 Kg 5 Star Fully Automatic Top Load Washing Machine Aqua Conserve (TL-RES 7.0KG AQUA, Light Grey, Hard Water Wash, 4 Years Comprehensive Warranty)",19650.0,21550.0,50,4.1 out of 5 stars 927,4.1,927,IFB,8.82
"Midea 7.5 KG Semi Automatic Top Loading Washing Machine, Rust proof Body, Air Dry Function with 1300 RPM (MWMSA075PPG, Maroon White)",8490.0,12490.0,1000,4.3 out of 5 stars 19,4.3,19,Maytag,32.03
"Whirlpool 8 kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE SUPER SOAK 8.0, Coral Purple, Supersoak Technology)",12549.0,15300.0,1000,4.4 out of 5 stars 237,4.4,237,Whirlpool,17.98
"HomeAra Anti-Slip, Anti-Vibration Washing Machine Feet Pads - Shock and Noise Cancelling Washer and Dryer Pads for Refrigerator and Home Furniture Appliances (4PCS, Blue)",499.0,800.0,1000,"4.1 out of 5 stars 12,621",4.1,12621,Miele,37.62
"IFB 7.0 Kg Fully-Automatic Top Loading Washing Machine (TL-SPGS 7.0 KG Aqua, Medium Grey, 2X Power Steam, 4 Years Comprehensive Warranty)",25700.0,29450.0,1000,4.1 out of 5 stars 33,4.1,33,IFB,12.73
"Godrej EDGE ULTIMA 8 Kg 5 star Semi-Automatic Top Loading Washing Machine (WSEDGE ULTS 80 5.0 DB2M CSGR, Crystal Grey, Stainless Steel Wash and Spin Drum)",15399.0,23500.0,50,4.3 out of 5 stars 123,4.3,123,Godrej,34.47
"Panasonic 6.7 kg Built-in Heater Fully-Automatic Top Loading Washing Machine (NA-F67BH8MRB,Middle free silver,Active Foam System) with Water Reuse",16990.0,24500.0,1000,4.2 out of 5 stars 528,4.2,528,Panasonic,30.65
"LG 7.5 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine (P7525SPAZ, Roller Jet Pulsator, Collar Scrubber, Purple)",14500.0,14990.0,1000,4.2 out of 5 stars 869,4.2,869,LG,3.27
Voltas Beko 9 kg Semi Automatic Washing Machine (Burgundy) WTT90AGRT,12940.0,20590.0,1000,3.1 out of 5 stars 15,3.1,15,Voltas,37.15
"IFB 6 Kg 5 Star Fully Automatic Front Load Washing Machine 2X Power Steam (DIVA PLUS VXS 6008, White, In-built Heater, 4 years Comprehensive Warranty)",22990.0,27890.0,1000,4.1 out of 5 stars 315,4.1,315,IFB,17.57
VENUS Handy Portable Machine,2639.0,3200.0,1000,3.4 out of 5 stars 44,3.4,44,Kenmore,17.53
VOLTAS BEKO 7 Kg 5 Star Semi-Automatic Top Loading Washing Machine WTT70ALIM (Burgundy),8829.0,12990.0,1000,3.9 out of 5 stars 68,3.9,68,Maytag,32.03
"IFB Laundrimagic 3-in-1 8.5/6.5/2.5 Kg Inverter Front Load Washer Dryer Refresh (Executive ZXS, Silver)",54990.0,67490.0,1000,3.8 out of 5 stars 214,3.8,214,IFB,18.52
"Whirlpool 360° Bloomwash Pro 10kg 5 Star Fully Automatic Top-Load Washing Machine with In-Built Heater and Invertor Motor (Dark Grey, 360 BW PRO INV H10)",25820.0,36600.0,1000,2.5 out of 5 stars 8,2.5,8,Whirlpool,29.45
