Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"Tab M10 5G |10.6 inch (26.9cm)| 6 GB, 128 GB Expandable|Wi-Fi+ 5G | 90 Hz, 2K Display (2000x1200)|Dual Speakers with Dolby Atmos |Android 13 | Octa-Core Processor (Abyss Blue, ZACT0030IN)","₹24,999","47,000",100+ bought in past month,3.8 out of 5 stars 105
"Tab M10 FHD Plus (3rd Gen) (10.61 inch (26.94 cm), 6 GB, 128 GB, Wi-Fi+LTE, Calling), Storm Grey with Qualcomm Snapdragon Processor, 7700 mAH Battery and Quad Speakers with Dolby Atmos","₹18,999","34,000",200+ bought in past month,4.1 out of 5 stars 790
"Tab G70 | 11 Inch Display, 2K Resolution | 4 GB RAM, 64 GB ROM | Wi-Fi + 4G | Mediatek Helio G90T Processor | Quadcore Speakers with Dolby Atmos | Face Unlock Feature & Google Assistant","₹14,999","35,000",100+ bought in past month,3.7 out of 5 stars 204
"Tab M10 HD LED Tablet (10.1-inch, 2GB, 16GB, Cellular, WiFi Calling + WiFi, Volte Black)","₹6,899","20,000",,3.4 out of 5 stars 100
"Tab M9 | 9 Inch (22.86 cm)| 3 GB RAM, 32 GB ROM Expandable| Wi-Fi | Dual Speaker with Dolby Atmos| Octa-Core Processor| Color: Arctic Grey (ZAC40038IN)","₹7,999","16,000",200+ bought in past month,4.1 out of 5 stars 143
"Pad Mini WiFi+4G Tablet | 4GB RAM 64GB ROM (Expandable), 22.1cm (8.7 inch) Cinematic Display | 6400 mAh Battery | Dual Speakers | Grey Colour","₹12,999","23,999",,4.1 out of 5 stars 222
"Galaxy Tab A9+ 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Graphite","₹19,999","27,999",1K+ bought in past month,4.0 out of 5 stars 111
"Tab P11 Plus (11 Inch (27.94 Cm), P11 Keyboard Included, 6 Gb Ram, 128 Gb ROM, Wi-Fi + LTE, 2K Display, Quad Speakers with Dolby Atmos, 7700 Mah Battery and Tuv Certified Eye Protection), Grey","₹19,999","39,000",200+ bought in past month,4.1 out of 5 stars 738
"Tab M10 5G |10.6 inch (26.9cm)| 6 GB, 128 GB Expandable|Wi-Fi+ 5G | 90 Hz, 2K Display (2000x1200)|Dual Speakers with Dolby Atmos |Android 13 | Octa-Core Processor (Abyss Blue, ZACT0030IN)","₹24,999","47,000",100+ bought in past month,3.8 out of 5 stars 105
"Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Gray","₹13,490","14,999",100+ bought in past month,3.7 out of 5 stars 67
"Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Gray","₹13,490","14,999",100+ bought in past month,3.7 out of 5 stars 67
"Galaxy Tab A7 Lite 22.05 cm (8.7 inch), Slim Metal Body, Dolby Atmos Sound, RAM 3 GB, ROM 32 GB Expandable, Wi-Fi-only Tablet, Gray","₹9,499","14,500",300+ bought in past month,"4.2 out of 5 stars 5,651"
"Galaxy Tab S9 27.81 cm (11 inch) Dynamic AMOLED 2X Display, RAM 8 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Gray","₹65,990","81,999",,4.4 out of 5 stars 41
"Pad Mini WiFi+4G Tablet | 6GB RAM 128GB ROM (Expandable), 22.1cm (8.7 inch) Cinematic Display | 6400 mAh Battery | Dual Speakers | Blue Colour","₹11,999","14,999",50+ bought in past month,
"Pad X WiFi+5G Tablet | 6GB RAM 128GB ROM (Expandable), 27.9cm (11 inch) WUXGA+ Display | 6nm SD Processor | Dolby Atmos Quad Speakers | 8340 mAh Battery | Grey Colour","₹27,269","44,999",50+ bought in past month,4.3 out of 5 stars 534
"2022 iPad Air M1 Chip (10.9-inch/27.69 cm, Wi-Fi, 64GB) - Blue (5th Generation)","₹53,249","59,900",50+ bought in past month,4.7 out of 5 stars 792
"Galaxy Tab A8 10.5 inches Display with Calling, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi+LTE Tablets, Gray, (SM-X205NZAEINU)","₹17,399","28,799",200+ bought in past month,"4.3 out of 5 stars 5,093"
"Tab K10 FHD (10.3 inch (26.16 cm, 3 GB, 32 GB,Wi-Fi+LTE, Voice Calling), Abyss Blue TUV Certified Eye Protection, Dolby Atmos, 7500 mAH Battery, Camera with Flash","₹10,999","30,000",100+ bought in past month,4.0 out of 5 stars 427
"Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 6 GB, ROM 128 GB Expandable, S Pen in-Box, WiFi+5G, IP68 Tablet, Gray","₹46,990","54,999",50+ bought in past month,4.3 out of 5 stars 53
Sarpagandha Tablet-50 Tab (Pack Of 2),₹210,2.10,100+ bought in past month,4.3 out of 5 stars 67
"Tab M9 | 9 Inch (22.86 cm) 3 GB RAM, 32 GB ROM Expandable| Wi-Fi & 4G LTE| Dual Speaker with Dolby Atmos| Octa-Core Processor| Color: Arctic Grey (ZAC60040IN)","₹8,499","17,000",50+ bought in past month,4.1 out of 5 stars 45
"Calling Tab M8 2nd Gen Tablet (8-inch, 2GB, 32GB, Wi-Fi + 4G LTE + Calling), Iron Grey","₹7,000","16,000",100+ bought in past month,3.8 out of 5 stars 505
"Pad Mini WiFi+4G Tablet | 4GB RAM 64GB ROM (Expandable), 22.1cm (8.7 inch) Cinematic Display | 6400 mAh Battery | Dual Speakers | Blue Colour","₹11,095","15,999",200+ bought in past month,4.1 out of 5 stars 99
"N7 WiFi Tablet with 7"" Display and 16GB Storage (Black)","₹3,489","5,999",50+ bought in past month,3.0 out of 5 stars 3
"Tab M10 HD 2nd Gen (10.1 inch(25cm), 2 GB, 32 GB, Wi-Fi+4G LTE), Platinum Grey with Metallic Body and Octa Core Processor","₹8,040","20,000",,"3.8 out of 5 stars 1,120"
"Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 8 GB, ROM 256 GB Expandable, S Pen in-Box, WiFi+5G, IP68 Tablet, Gray","₹53,999","61,999",,4.3 out of 5 stars 53
Trailokya Chintamani Ras (10Tablet),₹721,72.10,,4.2 out of 5 stars 24
"Galaxy Tab A9+ 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Graphite","₹19,999","27,999",1K+ bought in past month,4.0 out of 5 stars 111
"2022 iPad Air M1 Chip (10.9-inch/27.69 cm, Wi-Fi, 64GB) - Purple (5th Generation)","₹53,249","59,900",50+ bought in past month,4.6 out of 5 stars 227
"Tab P11 Pro Gen-2 (11.2 Inch OLED Display with Precision Pen-3, 8 GB RAM, 256 GB ROM, 120 Hz Refresh Rate, 600 Nits Brightness, Quad JBL Speakers, 8200 mAh Battery, Corning Gorilla Glass)","₹43,999","50,000",,3.9 out of 5 stars 29
