Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"1.5 Ton 3 Star, Inverter Split AC(Copper, 5-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 183V Vertis Emerald, White)","₹33,798","68,990",,3.7 out of 5 stars 56
"1.5 Ton 5 Star turbo Mode, Inverter Window AC (Copper, Anti-Dust Filter, Anti-Freeze Thermostat, 2023 Model, AC 1.5T WIC 18UTC5 WWA, White)","₹30,440","45,990",,3.5 out of 5 stars 17
1.5 Ton 3 Star Inverter Split AC (Copper 183VADW White),"₹34,980","55,990",,"4.2 out of 5 stars 1,579"
"1.0 Ton 5 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I1ADO, White)","₹31,999","64,200",,"4.0 out of 5 stars 1,276"
"1.0 Ton 5 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I1ADO, White)","₹31,999","64,200",,"4.0 out of 5 stars 1,276"
"2 Ton 3 Star AI Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling,Dual Filtration, Auto Cleanser, 2023 Model,ESTER Exi - CAI24ES3R32F0,White)","₹48,990","80,890",,4.1 out of 5 stars 135
"1.5 Ton 3 Star Hot & Cold Inverter Split AC Copper, 4-in-1 Adjustable Cooling, Anti-dust Filter, 2023 Model, 183VH VECTRA PLATINA, White)","₹39,250","69,990",,3.9 out of 5 stars 13
"2 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twin Cool, PM 0.1 Air Purification, CS/CU-ZU24ZKYF, 2023 Model, White)","₹64,400","87,900",,4.1 out of 5 stars 478
"1.0 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3K1PP0, White)","₹29,490","57,700",,"3.8 out of 5 stars 1,093"
"1 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model, JTKJ35U, White)","₹40,999","60,990",,4.1 out of 5 stars 123
"1.5 Ton 4 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q18KNYE, White)","₹42,890","59,990",,4.1 out of 5 stars 240
"1.5 Ton 4 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Dust Filter, Smart Ready, Blue Fins, Self Diagnosis, 2023Model,IA418DNU,White)","₹40,990","69,500",,4.1 out of 5 stars 38
SAC 123 Vectra Platina Fixed Window AC 1 Ton,"₹25,690","35,990",,3.9 out of 5 stars 48
"1.5 Ton 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 185V Vectra Prime,White)","₹38,490","75,990",,3.1 out of 5 stars 4
"1.5 Ton 5 Star inverter Window AC (Copper, 2023 Model, White,ESTRELLA DXI)","₹33,600","58,190",,4.3 out of 5 stars 6
"2.0 Ton 3 Star Fixed Speed Split AC (Copper, FA324YLU, 2022, White)","₹49,999","64,000",,4.1 out of 5 stars 13
1 Ton 3 Star Window AC (123 Lyi/123 LZF White),"₹28,400","39,990",,4.1 out of 5 stars 666
"1.5 Ton 5 Star Inverter Window AC (Copper, 2023 Model, FRWKF50U, White)","₹37,200","45,500",,3.9 out of 5 stars 5
"1.5 Ton 5 Star Inverter Window AC (2023 Model, Copper Condenser, Dust Filter, WIB518LN)","₹34,850","50,000",,3.5 out of 5 stars 21
"1.5 Ton 3 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 183V Vertis Elite, White)","₹30,790","46,990",,3.7 out of 5 stars 48
"1.8 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM60U, White)","₹59,990","83,900",,4.1 out of 5 stars 108
"2 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with AI, 4 Way Swing, PM Filter, CS/CU-NU24YKY4W,2023 Model, White)","₹53,990","77,150",,4.2 out of 5 stars 106
"1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RSOS518HEEA, White)","₹44,999","60,500",,3.8 out of 5 stars 119
"1 Ton 5 Star Ai Dual Inverter Split Ac (Copper, Super Convertible 6-In-1 Cooling, Hd Filter With Anti-Virus Protection, 2023 Model, Rs-Q14Ynze, White)","₹39,999","65,990",,"4.2 out of 5 stars 1,459"
"2 Ton 5 Star, Inverter Split AC(Copper,4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 245V Vectra Pluto, White)","₹53,500","93,990",,
"1.5 Ton 3 Star Hot and Cold Inverter Split AC-Ez Clean Filter (Copper, LS-H18VNXD, White)","₹45,890","55,990",,4.3 out of 5 stars 248
"1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q20SNZE, White)","₹51,990","94,900",,4.4 out of 5 stars 66
"1.7 Ton 3 Star, 5-In-1 Convertible Cooling Inverter Split AC (Copper, Heavy duty cooling at 52 °C, 2023 Model, AC 1.7T SIC 20ITC3-WWA, White)","₹35,490","49,900",,
"1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nanoe-X Air Purification Technology, CS/CU-HU18ZKYF,2023 Model, White)","₹49,450","76,900",,4.2 out of 5 stars 178
"1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nanoe-X Air Purification Technology, CS/CU-HU18ZKYF,2023 Model, White)","₹49,450","76,900",,4.2 out of 5 stars 178
"2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, AI Convertible 6-in-1 Cooling,2023 Model, RS-Q24ENXE, White)","₹52,500","85,990",,1.0 out of 5 stars 2
"1 Ton, 4 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 125V DAZP, White)","₹34,490","62,990",,3.9 out of 5 stars 212
"1 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrophilic Blue Fins, Dust Filters, Self-Diagnosis, 2023 Model, WFA512LN, White)","₹31,500","38,000",,4.2 out of 5 stars 444
