Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"MSI G2412 Esports Gaming Monitor 23.8 Inch Full HD (1920x1080) IPS Panel 170Hz Refresh Rate 1ms Wide Color Gamut, AMD FreeSync Premium, Anti Glare, Less Blue Light, VESA Mount Black","₹9,999","22,200",200+ bought in past month,4.4 out of 5 stars 352
"Acer Nitro VG240Y M3 23.8 Inch IPS Full HD Gaming LCD Monitor with LED Backlight I AMD Freesync Premium I 0.5 MS Response, 180 Hz Refresh Rate I 2 x HDMI, 1 x DP I Stereo Speakers I HDR 10 I Black","₹9,944","13,999",200+ bought in past month,"4.3 out of 5 stars 2,370"
"LG Ultragear 69 cm IPS FHD, G-Sync Compatible, HDR 10, Gaming LCD Monitor, Display Port, HDMI x 2, Height Adjust & Pivot Stand, 144Hz, 1ms, 1920 x 1080 Pixels Made in India- 27GL650F (Black)","₹15,499","32,000",,"4.4 out of 5 stars 5,903"
"LG 22Mp68Vq 22 Inch (55 Cm) LCD 1920 X 1080 Pixels IPS Monitor - Full Hd, with Vga, Hdmi, Dvi, Audio Out Ports (Black)","₹6,999","14,250",200+ bought in past month,"4.4 out of 5 stars 8,922"
"Dime Store Wooden Monitor Stand with Storage Organizer For Desk, Tables, Office, Home, Studio, Study Table | Desktop Ergonomic Monitor Stand Riser (Medium, Brown)",₹699,"1,999",200+ bought in past month,4.0 out of 5 stars 304
"Lenovo L-Series 60.45 cm (24 inch) 1920 x 1080 Pixels FHD IPS Ultraslim Monitor | 16.7 Million Colors, 75Hz, AMD FreeSync, HDMI, Tilt, VESA Mount, Smart Display Customization Artery - L24i-30, Black","₹7,699","18,890",200+ bought in past month,4.4 out of 5 stars 665
"Dell -S2721Hnm (68.96Cm)Fhd Monitor 1920 X 1080 @75Hz,Minimalistic Design,Ips Panel,Brightness: 300 Cd/M²,Colour Gamut: 99% Srgb,Response Time: 4Ms Extreme,4Ms,5 Year Warranty Weight: 5.09 Kg.,Silver","₹12,299","33,989",200+ bought in past month,4.5 out of 5 stars 276
Acer ED320QR 31.5 Inch Full HD VA Panel 1500R Curved Backlight LED LCD Monitor I 1 MS VRB I 165Hz Refresh Rate I AMD Free Sync Premium I HDR 10 I 2 X HDMI 1 X Display Port I Eye Care Features I Black,"₹15,910","20,999",200+ bought in past month,4.2 out of 5 stars 254
"Dell Professional 24 inches, 1920 x 1080 Pixels Full HD Monitor - Wall Mountable, Height Adjustable, IPS Panel with HDMI, VGA DP & USB Ports - P2422H (Black)","₹12,099","34,629",200+ bought in past month,4.3 out of 5 stars 885
"ViewSonic 22 Inch Full HD 1080p LED 1920 x 1080 Pixels Backlit Display AMD Freesync Monitor with HDMI, VGA, Tilt, Eye Care Technology, SRGB104% -VA2215-H","₹6,349","12,900",,4.3 out of 5 stars 995
"ViewSonic 27 Inch Full HD IPS Monitor 1920 x1080 Pixels Premium, Aesthetic Design, frameless Bezel, Thin profile & unique Triangular Stand, 75Hz, Eye Care, 100%sRGB, Flicker Free ,HDMI, VGA,-VX2776-SH","₹11,890","25,900",,"4.1 out of 5 stars 4,936"
"Philips 276B1/94 (27"") Monitor, QHD Monitor, USB Type C Monitor, Light Sensor, Power Sensor, USB Hub, RJ 45, Built in Speaker, Height Adjustable","₹21,700","44,999",,5.0 out of 5 stars 2
"LG 22Mp68Vq 22 Inch (55 Cm) LCD 1920 X 1080 Pixels IPS Monitor - Full Hd, with Vga, Hdmi, Dvi, Audio Out Ports (Black)","₹6,999","14,250",Price and other details may vary based on product size and colour.,"4.4 out of 5 stars 8,922"
"LG 22Mp68Vq 22 Inch (55 Cm) LCD 1920 X 1080 Pixels IPS Monitor - Full Hd, with Vga, Hdmi, Dvi, Audio Out Ports (Black)","₹6,999","14,250",200+ bought in past month,"4.4 out of 5 stars 8,922"
